"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"4568","scaffold0028:12896622|12921505",12,11,13
"4569","scaffold0028:12958424|12959954",7,2,5
"4570","scaffold0028:13093107|13098053",15,27,8
"4571","scaffold0028:13178838|13179749",229,291,171
"4572","scaffold0028:13178838|13180777",24,33,13
"4573","scaffold0028:13377995|13379650",12,23,6
"4574","scaffold0028:13441130|13442047",5,9,7
"4575","scaffold0028:13674803|13707591",16,40,10
"4576","scaffold0028:13707523|13735554",9,2,4
"4577","scaffold0028:13748738|13760119",20,15,15
"4578","scaffold0028:13921278|13929399",8,2,4
"4579","scaffold0028:13921278|13942516",9,6,3
"4580","scaffold0028:13921278|13950610",8,7,4
"4581","scaffold0028:13921278|13954401",30,44,26
"4582","scaffold0028:13929300|13954401",22,30,7
"4583","scaffold0028:14933579|14951060",11,30,18
"4584","scaffold0028:14938525|14951060",10,5,8
"4585","scaffold0028:451653|453928",77,101,61
"4586","scaffold0028:498098|502394",21,24,8
"4587","scaffold0028:533884|536139",22,32,6
"4588","scaffold0028:535127|536139",15,80,37
"4589","scaffold0028:5805467|5805727",28,54,37
"4590","scaffold0028:5805467|5811256",29,47,13
"4591","scaffold0028:5811155|5844870",2,2,6
"4592","scaffold0028:5911155|5912852",4,6,23
"4593","scaffold0029:11868827|11869154",53,65,56
"4594","scaffold0029:12010258|12010470",135,130,181
"4595","scaffold0029:13680530|13681810",54,64,47
"4596","scaffold0029:13752619|13753439",81,137,67
"4597","scaffold0029:1456409|1460566",3,7,4
"4598","scaffold0029:1603958|1604869",4,22,6
"4599","scaffold0029:1766586|1766913",50,35,37
"4600","scaffold0029:1907641|1907794",13,7,4
"4601","scaffold0029:1984096|1986134",38,15,25
"4602","scaffold0029:1984096|1988397",8,4,27
"4603","scaffold0029:2080649|2084299",19,22,4
"4604","scaffold0029:2250409|2250900",24,62,39
"4605","scaffold0029:2464765|2465001",25,34,30
"4606","scaffold0029:2684295|2685879",13,34,31
"4607","scaffold0029:2721162|2724794",8,24,2
"4608","scaffold0029:3876081|3883049",4,13,6
"4609","scaffold0029:4118445|4120400",11,24,39
"4610","scaffold0029:4250386|4261622",36,27,44
"4611","scaffold0029:4250386|4273690",6,9,5
"4612","scaffold0029:4348250|4349845",25,12,24
"4613","scaffold0029:4427083|4432683",99,71,71
"4614","scaffold0029:5443353|5443970",4,6,2
"4615","scaffold0029:5520645|5520894",31,22,21
"4616","scaffold0029:5582357|5582718",31,46,47
"4617","scaffold0029:5636317|5636667",25,39,56
"4618","scaffold0029:6092716|6092982",50,82,117
"4619","scaffold0029:7969849|7970337",33,55,60
"4620","scaffold0029:7978894|7983488",3,6,17
"4621","scaffold0029:7979198|7983488",65,55,82
"4622","scaffold0029:7979341|7983488",13,4,23
"4623","scaffold0029:7979391|7983488",4,4,8
"4624","scaffold0029:7980300|7983488",18,24,10
"4625","scaffold0029:7980735|7982879",31,15,45
"4626","scaffold0029:7980735|7983488",1140,876,840
"4627","scaffold0029:7982751|7983488",8,28,26
"4628","scaffold0029:8014914|8015136",4,15,22
"4629","scaffold0029:8033810|8038326",4,6,16
"4630","scaffold0029:8498978|8499478",11,14,14
"4631","scaffold0029:9313140|9313847",4,8,5
"4632","scaffold0029:9329630|9334618",19,11,4
"4633","scaffold0029:9347273|9347643",18,14,6
"4634","scaffold0029:9438257|9439607",49,42,24
"4635","scaffold0029:9492125|9504957",4,12,5
"4636","scaffold0029:9494590|9497019",4,2,5
"4637","scaffold0029:9521438|9524537",4,2,5
"4638","scaffold0029:9706499|9710397",8,12,6
"4639","scaffold0029:9706526|9710397",21,23,22
"4640","scaffold0029:9854427|9859849",15,16,15
"4641","scaffold0029:9881635|9886516",4,6,13
"4642","scaffold0030:10701826|10711092",10,30,23
"4643","scaffold0030:10897560|10906486",2,10,10
"4644","scaffold0030:10903757|10906486",118,136,69
"4645","scaffold0030:10954646|10957505",10,20,3
"4646","scaffold0030:11050643|11051146",2,24,15
"4647","scaffold0030:11563746|11564446",27,22,24
"4648","scaffold0030:11647099|11648081",38,50,94
"4649","scaffold0030:11647099|11649380",19,24,14
"4650","scaffold0030:11668708|11669093",35,53,28
"4651","scaffold0030:11874427|11906454",10,15,16
"4652","scaffold0030:11925225|11928335",2,2,5
"4653","scaffold0030:12043605|12044051",14,18,24
"4654","scaffold0030:12559813|12562547",4,2,7
"4655","scaffold0030:13199405|13202875",10,11,13
"4656","scaffold0030:1447758|1448720",5,11,18
"4657","scaffold0030:2412160|2425407",2,3,4
"4658","scaffold0030:4249694|4252489",38,54,26
"4659","scaffold0030:4495871|4519962",12,9,14
"4660","scaffold0030:4847204|4860866",10,45,23
"4661","scaffold0030:5242289|5242874",3,8,7
"4662","scaffold0030:6166851|6167214",8,13,17
"4663","scaffold0030:6166895|6167214",9,4,5
"4664","scaffold0030:6177738|6178895",12,9,8
"4665","scaffold0030:6210330|6210690",106,143,124
"4666","scaffold0030:6466387|6467192",22,32,13
"4667","scaffold0030:8686236|8686733",18,18,3
"4668","scaffold0030:8687960|8689725",2,7,2
"4669","scaffold0030:8797293|8798451",38,12,25
"4670","scaffold0030:8804475|8805272",5,18,15
"4671","scaffold0030:8804665|8805067",3,4,3
"4672","scaffold0030:8832827|8837803",6,7,8
"4673","scaffold0030:8880165|8888652",20,25,10
"4674","scaffold0030:9164990|9165563",5,6,4
"4675","scaffold0030:9487780|9491138",18,4,14
"4676","scaffold0031:1047702|1048284",12,23,16
"4677","scaffold0031:1062473|1064038",44,43,27
"4678","scaffold0031:1062473|1069108",36,35,26
"4679","scaffold0031:1092584|1096057",7,2,2
"4680","scaffold0031:1092746|1095191",2,5,5
"4681","scaffold0031:1311493|1311975",66,65,119
"4682","scaffold0031:1312639|1315114",2,4,2
"4683","scaffold0031:1364283|1372978",6,3,3
"4684","scaffold0031:1368847|1370193",25,7,4
"4685","scaffold0031:1417435|1420214",2,3,7
"4686","scaffold0031:1468517|1469013",55,38,42
"4687","scaffold0031:1492063|1497831",20,2,6
"4688","scaffold0031:1498986|1500172",54,24,22
"4689","scaffold0031:1500540|1501627",6,9,47
"4690","scaffold0031:1505106|1506450",22,31,14
"4691","scaffold0031:1508653|1508930",63,27,23
"4692","scaffold0031:1510939|1512003",16,12,3
"4693","scaffold0031:1515861|1517163",9,9,7
"4694","scaffold0031:1524807|1525191",16,13,25
"4695","scaffold0031:1533085|1539676",8,8,12
"4696","scaffold0031:1648085|1648347",6,13,32
"4697","scaffold0031:1754916|1763354",16,9,21
"4698","scaffold0031:1788322|1790227",9,13,28
"4699","scaffold0031:1795566|1796630",4,3,7
"4700","scaffold0031:1813178|1813960",10,9,15
"4701","scaffold0031:1818628|1822970",8,7,20
"4702","scaffold0031:1939538|1942187",32,14,24
"4703","scaffold0031:1956250|1956510",65,124,76
"4704","scaffold0031:2027894|2028761",50,36,56
"4705","scaffold0031:2029489|2030421",9,21,4
"4706","scaffold0031:2035413|2035591",27,10,19
"4707","scaffold0031:2035413|2043719",2,4,7
"4708","scaffold0031:2043591|2044338",2,5,3
"4709","scaffold0031:2136086|2136632",67,38,24
"4710","scaffold0031:2210110|2211012",2,3,2
"4711","scaffold0031:2215410|2216677",13,2,13
"4712","scaffold0031:2255403|2256630",116,256,167
"4713","scaffold0031:2262998|2264937",23,26,60
"4714","scaffold0031:2303600|2304693",12,38,49
"4715","scaffold0031:3159272|3159722",7,5,8
"4716","scaffold0031:3183038|3183484",8,13,15
"4717","scaffold0031:3183309|3199104",24,36,12
"4718","scaffold0031:3188691|3196099",7,14,18
"4719","scaffold0031:3188691|3199104",4,21,44
"4720","scaffold0031:3195990|3199104",12,14,16
"4721","scaffold0031:3204846|3206201",23,27,24
"4722","scaffold0031:3205830|3213946",21,5,6
"4723","scaffold0031:3615579|3616045",6,5,4
"4724","scaffold0031:3693922|3694186",21,20,47
"4725","scaffold0031:4049226|4053295",2,9,6
"4726","scaffold0031:4049226|4055032",127,144,107
"4727","scaffold0031:4077891|4079508",33,28,11
"4728","scaffold0031:4079345|4080164",5,3,6
"4729","scaffold0031:4080011|4081496",3,6,5
"4730","scaffold0031:4080011|4083932",5,6,3
"4731","scaffold0031:4090253|4091361",10,2,4
"4732","scaffold0031:426030|427641",2,2,4
"4733","scaffold0031:4578366|4580125",6,2,3
"4734","scaffold0031:4589267|4590905",34,21,14
"4735","scaffold0031:4673232|4675928",5,7,6
"4736","scaffold0031:528929|530598",3388,2031,1195
"4737","scaffold0031:5789623|5792912",7,6,6
"4738","scaffold0031:597613|598638",4,17,2
"4739","scaffold0031:6909506|6911742",3,2,2
"4740","scaffold0031:7002669|7005914",10,4,2
"4741","scaffold0031:7078461|7078752",9,18,30
"4742","scaffold0031:7129448|7132742",10,17,2
"4743","scaffold0031:7409882|7410571",37,86,85
"4744","scaffold0031:7510812|7511545",10,2,9
"4745","scaffold0031:7555879|7560486",8,6,3
"4746","scaffold0031:7631094|7632608",3,2,4
"4747","scaffold0031:7647343|7649062",8,3,2
"4748","scaffold0031:7648670|7649062",81,62,87
"4749","scaffold0031:7651046|7653455",2,8,6
"4750","scaffold0031:7806438|7808989",3,6,13
"4751","scaffold0031:7815357|7816968",11,6,10
"4752","scaffold0031:7870022|7872140",2,2,12
"4753","scaffold0031:7871966|7872908",11,2,10
"4754","scaffold0031:7920775|7921980",6,7,9
"4755","scaffold0031:7921463|7921980",4,6,17
"4756","scaffold0031:7923675|7924127",14,8,23
"4757","scaffold0031:7923675|7924148",20,29,50
"4758","scaffold0031:8126551|8126915",19,15,25
"4759","scaffold0031:8133280|8135006",3,2,6
"4760","scaffold0031:8236753|8240314",20,38,15
"4761","scaffold0031:8239317|8240310",3,10,7
"4762","scaffold0031:8239317|8240314",452,543,495
"4763","scaffold0031:8258492|8258930",17,38,21
"4764","scaffold0031:8433629|8441787",10,8,2
"4765","scaffold0031:8441667|8452403",17,7,20
"4766","scaffold0031:8506628|8512987",3,17,4
"4767","scaffold0031:8512906|8513415",47,54,69
"4768","scaffold0031:8617980|8619575",4,7,2
"4769","scaffold0031:8626412|8629599",3,20,8
"4770","scaffold0031:8632617|8634675",34,11,34
"4771","scaffold0031:8634184|8634675",339,172,222
"4772","scaffold0031:9139453|9147109",57,34,19
"4773","scaffold0031:9144336|9147109",6,10,19
"4774","scaffold0031:9173705|9174835",2,2,4
"4775","scaffold0031:9240972|9241604",52,118,154
"4776","scaffold0032:1068660|1070041",45,71,48
"4777","scaffold0032:1603846|1604826",18,5,8
"4778","scaffold0032:1611194|1612383",7,13,11
"4779","scaffold0032:1634080|1635022",42,24,55
"4780","scaffold0032:1644934|1645489",7,10,4
"4781","scaffold0032:1922868|1923308",4,15,12
"4782","scaffold0032:2028906|2029410",12,14,26
"4783","scaffold0032:2191454|2192528",104,93,98
"4784","scaffold0032:2654866|2655674",8,3,14
"4785","scaffold0032:3050554|3053795",4,4,3
"4786","scaffold0032:3050554|3056107",2,6,2
"4787","scaffold0032:3172971|3178494",5,3,2
"4788","scaffold0032:3282058|3286458",2,18,2
"4789","scaffold0032:3318120|3318867",7,3,5
"4790","scaffold0032:348428|350192",5,16,7
"4791","scaffold0032:372300|373372",9,23,16
"4792","scaffold0032:379677|398169",5,3,6
"4793","scaffold0032:3922858|3923665",4,12,10
"4794","scaffold0032:3922858|3926264",4,16,2
"4795","scaffold0032:3925314|3926264",4,11,3
"4796","scaffold0032:3925314|3931245",3,3,6
"4797","scaffold0032:393385|398169",43,38,41
"4798","scaffold0032:393385|404758",25,13,12
"4799","scaffold0032:4069249|4070896",2,3,2
"4800","scaffold0032:4286772|4289346",10,6,6
"4801","scaffold0032:4507717|4510682",6,2,2
"4802","scaffold0032:4879735|4881253",91,48,38
"4803","scaffold0032:5163709|5175966",4,5,2
"4804","scaffold0032:5261216|5265094",6,5,2
"4805","scaffold0032:6664857|6682260",5,7,15
"4806","scaffold0032:6680524|6703237",8,7,10
"4807","scaffold0032:6693926|6703237",116,149,161
"4808","scaffold0032:6693952|6703237",4,9,6
"4809","scaffold0032:6700212|6703237",23,38,41
"4810","scaffold0032:6997687|7014084",2,8,10
"4811","scaffold0032:7123940|7126485",8,8,2
"4812","scaffold0032:7130646|7135281",15,5,6
"4813","scaffold0032:7149815|7150548",2,3,2
"4814","scaffold0032:7249204|7251691",9,11,26
"4815","scaffold0032:7294385|7295237",69,57,74
"4816","scaffold0032:7294402|7295237",446,483,429
"4817","scaffold0032:7345562|7350412",15,5,3
"4818","scaffold0032:7388064|7394517",34,52,75
"4819","scaffold0032:7390426|7394517",17,29,45
"4820","scaffold0032:7411041|7421024",9,3,10
"4821","scaffold0032:8080316|8082171",104,58,42
"4822","scaffold0032:8095320|8098577",8,24,11
"4823","scaffold0032:8095320|8102199",8,17,20
"4824","scaffold0032:8497011|8502116",6,4,16
"4825","scaffold0032:8538312|8538828",5,12,5
"4826","scaffold0032:8538632|8538828",26,10,18
"4827","scaffold0033:2122627|2127256",26,26,42
"4828","scaffold0033:2651446|2651856",2,3,5
"4829","scaffold0033:2977785|2990716",12,7,21
"4830","scaffold0033:3700732|3708077",7,3,2
"4831","scaffold0033:3771658|3777604",2,6,2
"4832","scaffold0033:5745056|5746186",32,51,60
"4833","scaffold0033:5824301|5825753",11,16,16
"4834","scaffold0033:5825323|5827657",6,3,2
"4835","scaffold0033:6108283|6111570",2,14,2
"4836","scaffold0033:6110870|6111570",11,16,12
"4837","scaffold0033:6136789|6140099",27,8,24
"4838","scaffold0033:6152910|6154997",22,7,5
"4839","scaffold0033:6154804|6159100",13,2,5
"4840","scaffold0033:6183490|6193140",44,47,39
"4841","scaffold0033:6183490|6204162",10,15,18
"4842","scaffold0033:6189670|6204162",10,3,5
"4843","scaffold0033:6204059|6227157",3,6,7
"4844","scaffold0033:6673856|6675840",21,6,27
"4845","scaffold0033:6673856|6692816",19,5,13
"4846","scaffold0033:6677492|6679335",3,13,8
"4847","scaffold0033:7643702|7646411",2,4,5
"4848","scaffold0033:7646018|7646411",5,12,2
"4849","scaffold0033:7767203|7789679",40,17,25
"4850","scaffold0033:7779091|7789679",9,8,26
"4851","scaffold0033:833057|893191",9,2,22
"4852","scaffold0033:852716|867456",19,29,48
"4853","scaffold0033:852716|893191",10,20,32
"4854","scaffold0033:867281|893191",207,297,374
"4855","scaffold0033:867281|917429",2,5,6
"4856","scaffold0034:2146576|2147335",2,6,18
"4857","scaffold0034:2159003|2160355",3,16,18
"4858","scaffold0034:2476181|2483086",9,6,6
"4859","scaffold0034:2482032|2484830",10,5,3
"4860","scaffold0034:2662105|2667163",25,41,12
"4861","scaffold0034:2698498|2704210",18,57,8
"4862","scaffold0034:302923|303277",15,22,34
"4863","scaffold0034:3256379|3256800",5,2,13
"4864","scaffold0034:4518315|4520142",55,116,64
"4865","scaffold0034:4518315|4527326",28,27,24
"4866","scaffold0034:4923008|4923677",25,21,26
"4867","scaffold0034:4923008|4950641",13,23,10
"4868","scaffold0034:4923482|4923677",2,4,2
"4869","scaffold0034:5231501|5234788",3,28,11
"4870","scaffold0034:5234548|5239607",19,3,2
"4871","scaffold0034:5303275|5305537",3,2,7
"4872","scaffold0034:5415834|5418326",8,12,2
"4873","scaffold0034:5810413|5815517",4,4,5
"4874","scaffold0034:5930949|5931501",137,96,68
"4875","scaffold0034:7055765|7070512",8,17,2
"4876","scaffold0034:7093873|7094417",20,7,4
"4877","scaffold0034:750553|757730",7,2,4
"4878","scaffold0035:1819065|1821157",18,14,40
"4879","scaffold0035:1866843|1877567",26,10,12
"4880","scaffold0035:1874492|1877567",4,11,4
"4881","scaffold0035:2959959|2961220",83,68,111
"4882","scaffold0035:3117645|3118219",15,23,37
"4883","scaffold0035:3508756|3510769",26,27,11
"4884","scaffold0035:3724472|3733841",20,74,48
"4885","scaffold0035:3739325|3740352",2,4,2
"4886","scaffold0035:3739325|3740389",16,18,8
"4887","scaffold0035:3858035|3858481",54,56,38
"4888","scaffold0035:4567818|4568093",21,12,21
"4889","scaffold0035:4573567|4579662",17,5,6
"4890","scaffold0035:4596524|4597775",31,35,41
"4891","scaffold0036:1266919|1268531",36,58,68
"4892","scaffold0036:1273630|1275080",25,40,41
"4893","scaffold0036:228334|230536",6,13,10
"4894","scaffold0036:254407|258387",27,39,45
"4895","scaffold0036:254407|260905",12,11,11
"4896","scaffold0036:254407|268268",34,24,30
"4897","scaffold0036:265702|268268",4,26,8
"4898","scaffold0036:4185729|4187570",24,16,24
"4899","scaffold0036:4197549|4200137",9,3,3
"4900","scaffold0036:4616006|4641274",11,2,10
"4901","scaffold0036:4664908|4665627",41,30,31
"4902","scaffold0036:4884697|4886100",12,6,2
"4903","scaffold0037:1075679|1078010",117,100,148
"4904","scaffold0037:1075679|1079455",8,20,14
"4905","scaffold0037:1136035|1138091",6,18,32
"4906","scaffold0037:1671144|1671783",86,102,65
"4907","scaffold0037:1835296|1836696",47,85,76
"4908","scaffold0037:1900468|1901650",56,32,32
"4909","scaffold0037:1900468|1911045",4,2,2
"4910","scaffold0037:1912312|1915183",19,48,35
"4911","scaffold0037:1960030|1960897",4,4,20
"4912","scaffold0037:2040577|2051215",16,50,28
"4913","scaffold0037:2040577|2073041",4,3,5
"4914","scaffold0037:2040915|2044797",10,2,5
"4915","scaffold0037:2040915|2051215",12,14,4
"4916","scaffold0037:2040915|2055992",3,4,5
"4917","scaffold0037:2040915|2073041",19,10,18
"4918","scaffold0037:2044730|2051215",6,10,2
"4919","scaffold0037:2044730|2073041",7,10,10
"4920","scaffold0037:2049167|2055992",8,2,7
"4921","scaffold0037:2072892|2084586",40,19,18
"4922","scaffold0037:2680448|2682448",10,4,17
"4923","scaffold0037:2792998|2800763",2,8,5
"4924","scaffold0037:2792998|2804616",5,8,2
"4925","scaffold0037:2812278|2815089",27,16,27
"4926","scaffold0037:2812278|2822548",44,86,52
"4927","scaffold0037:2812278|2832839",8,3,2
"4928","scaffold0037:2859158|2865446",45,109,24
"4929","scaffold0037:2863333|2865446",6,15,17
"4930","scaffold0037:2975309|2983285",54,36,48
"4931","scaffold0037:3092852|3098325",56,40,27
"4932","scaffold0037:3114196|3132676",4,2,2
"4933","scaffold0037:3338562|3339314",6,24,2
"4934","scaffold0037:3374797|3380470",2,3,6
"4935","scaffold0037:3374797|3388106",7,5,5
"4936","scaffold0037:3376608|3380470",4,11,2
"4937","scaffold0037:3417948|3419289",12,16,3
"4938","scaffold0037:3455887|3465998",12,4,9
"4939","scaffold0037:3484270|3507715",16,40,17
"4940","scaffold0037:3507537|3507715",6,10,2
"4941","scaffold0037:640957|645348",119,174,168
"4942","scaffold0037:709455|714796",4,5,13
"4943","scaffold0038:1199187|1200454",2,8,5
"4944","scaffold0038:1676714|1678978",13,12,16
"4945","scaffold0038:1752666|1763360",2,10,2
"4946","scaffold0038:1752666|1768965",4,9,16
"4947","scaffold0038:1782454|1786032",7,4,6
"4948","scaffold0038:1797819|1802526",14,8,24
"4949","scaffold0038:1801208|1802526",36,31,27
"4950","scaffold0038:1877686|1883051",7,2,8
"4951","scaffold0038:1934724|1941773",4,16,4
"4952","scaffold0038:1934724|1963088",22,16,11
"4953","scaffold0038:3245292|3270434",26,10,5
"4954","scaffold0038:966693|967029",133,171,161
"4955","scaffold0038:999432|1003438",11,6,22
"4956","scaffold0038:999432|1021936",10,14,7
"4957","scaffold0039:3001235|3008023",10,7,5
"4958","scaffold0039:3007889|3012373",24,39,37
"4959","scaffold0039:3007889|3012399",12,21,6
"4960","scaffold0040:1114541|1125695",10,5,12
"4961","scaffold0040:1114541|1125699",15,9,18
"4962","scaffold0040:1266518|1267874",11,24,29
"4963","scaffold0040:1274573|1279914",10,2,12
"4964","scaffold0040:1274573|1291631",7,24,27
"4965","scaffold0040:1291470|1294136",67,74,52
"4966","scaffold0040:1293697|1294136",8,2,12
"4967","scaffold0040:2707709|2707943",10,27,12
"4968","scaffold0040:2707709|2712205",57,76,44
"4969","scaffold0040:2761434|2761644",8,18,7
"4970","scaffold0040:2761434|2782352",5,10,4
"4971","scaffold0040:2781722|2782352",5,2,10
"4972","scaffold0040:449043|466330",12,12,6
"4973","scaffold0041:1014264|1042982",2,13,4
"4974","scaffold0041:2308438|2309463",28,19,49
"4975","scaffold0041:2308468|2309463",61,95,84
