"","circ_id","mma1","mma2","mma3"
"1","1:100007729|100007915",NA,NA,"15.000"
"5183","7:127652391|127652821","11.000",NA,NA
"5184","7:128723891|128759275","10.000",NA,NA
"5185","7:129035542|129043909","5.000",NA,NA
"5186","7:129085478|129145100",NA,NA,"38.000"
"5187","7:129085478|129184785","5.000",NA,NA
"5188","7:129085478|129220931","7.000",NA,NA
"5189","7:129403120|129437069","4.000",NA,NA
"5190","7:129434839|129437069","3.000",NA,NA
"5191","7:129493651|129505164","5.000",NA,NA
"5192","7:129935456|129940489","1.000",NA,NA
"5193","7:129939539|129947071","3.000",NA,NA
"5194","7:131252593|131258808",NA,NA,"18.000"
"5195","7:131792351|131792518","4.000",NA,NA
"5196","7:133065581|133082134","1.000",NA,NA
"5197","7:133116110|133122229","4.000",NA,NA
"5198","7:133148280|133150881","2.000",NA,NA
"5199","7:133521633|133534301","2.000",NA,NA
"5200","7:133801578|133826427","11.000",NA,NA
"5201","7:135098199|135100377",NA,NA,"9.000"
"5202","7:135195673|135203020","2.000",NA,NA
"5203","7:135226771|135241429","5.000",NA,NA
"5204","7:135233274|135241429","2.000",NA,NA
"5205","7:135276878|135277178",NA,NA,"21.000"
"5206","7:135534800|135546336",NA,"54.000",NA
"5207","7:136194696|136204338","3.000",NA,NA
"5208","7:136892803|136894725","2.000",NA,NA
"5209","7:137142481|137162344","7.000",NA,NA
"5210","7:137153872|137162344","8.000",NA,NA
"5211","7:137158992|137162344","6.000",NA,"13.000"
"5212","7:137222401|137223070",NA,NA,"7.000"
"5213","7:137247397|137247565","2.000",NA,NA
"5214","7:137732764|137751839","2.000",NA,NA
"5215","7:137747885|137751839","15.000","26.000",NA
"5216","7:137984833|138023099","6.000",NA,NA
"5217","7:138003803|138023099",NA,NA,"13.000"
"5218","7:138283020|138310175","4.000",NA,NA
"5219","7:138295914|138325588","2.000",NA,NA
"5220","7:138302793|138310175","4.000",NA,NA
"5221","7:139403119|139412412","2.000",NA,NA
"5222","7:139691919|139694626",NA,NA,"22.000"
"5223","7:142873862|142910429","1.000",NA,NA
"5224","7:143022690|143033025","6.000",NA,NA
"5225","7:143401456|143403295","1.000",NA,NA
"5226","7:143430310|143449303",NA,NA,"14.000"
"5227","7:143484949|143493307",NA,NA,"7.000"
"5228","7:143518251|143518536",NA,NA,"16.000"
"5229","7:14477652|14482650","10.000",NA,NA
"5230","7:14550466|14572326","7.000",NA,NA
"5231","7:147480222|147502989","7.000",NA,NA
"5232","7:14927043|14930652","15.000",NA,NA
"5233","7:150724527|150731190","2.000",NA,NA
"5234","7:151355641|151356323","1.000",NA,NA
"5235","7:153027603|153043311",NA,"19.000",NA
"5236","7:153124195|153147449","3.000",NA,NA
"5237","7:153626765|153636020","2.000",NA,NA
"5238","7:153920332|153945176","5.000",NA,NA
"5239","7:153920332|153957155","12.000",NA,NA
"5240","7:153935005|153945176","11.000",NA,"8.000"
"5241","7:153940368|153945176","3.000",NA,"13.000"
"5242","7:153955493|153957155",NA,"13.000",NA
"5243","7:154139601|154145911","9.000",NA,NA
"5244","7:154273153|154278184",NA,NA,"13.000"
"5245","7:154301223|154302510","5.000",NA,NA
"5246","7:154801492|154819811",NA,"30.000",NA
"5247","7:154851464|154853569",NA,"37.000",NA
"5248","7:154867802|154867974","1.000",NA,NA
"5249","7:154959922|154960150","4.000",NA,"15.000"
"5250","7:154962558|154969713","19.000",NA,"32.000"
"5251","7:154963505|154969713","3.000",NA,NA
"5252","7:154973158|154978442","1.000",NA,NA
"5253","7:155105056|155109679","2.000",NA,NA
"5254","7:155369579|155370806","1.000",NA,NA
"5255","7:157388988|157399485","3.000",NA,NA
"5256","7:158504453|158513677","14.000",NA,NA
"5257","7:158531146|158536798","3.000",NA,NA
"5258","7:158736013|158759797","5.000",NA,NA
"5259","7:161660406|161667936","4.000",NA,"51.000"
"5260","7:162298871|162302316","1.000",NA,NA
"5261","7:162298871|162312358","3.000",NA,"23.000"
"5262","7:162479398|162479561","10.000",NA,"17.000"
"5263","7:16351550|16382937","2.000",NA,NA
"5264","7:164106848|164112898","1.000",NA,NA
"5265","7:16412964|16452011",NA,"31.000",NA
"5266","7:164216837|164222917","4.000",NA,NA
"5267","7:16422385|16426979","3.000",NA,NA
"5268","7:164239200|164242387","17.000",NA,NA
"5269","7:164270490|164271242","7.000",NA,NA
"5270","7:164310179|164313013","4.000",NA,NA
"5271","7:164426191|164427850",NA,NA,"15.000"
"5272","7:164426191|164430584","2.000",NA,NA
"5273","7:164560140|164573324","3.000",NA,NA
"5274","7:164664353|164668737","3.000",NA,NA
"5275","7:164668604|164675785","3.000",NA,NA
"5276","7:164740823|164741730",NA,NA,"18.000"
"5277","7:165220503|165222711","2.000",NA,NA
"5278","7:165636376|165636662","1.000",NA,NA
"5279","7:16571746|16592241","6.000",NA,NA
"5280","7:165971023|165971851","8.000","61.000",NA
"5281","7:165971023|165982849","5.000",NA,NA
"5282","7:165978030|165986982","2.000",NA,NA
"5283","7:166062651|166062826","2.000",NA,NA
"5284","7:166087590|166105577","3.000","8.000",NA
"5285","7:166235261|166237000","3.000",NA,NA
"5286","7:167555309|167572572",NA,NA,"2.000"
"5287","7:17512389|17515076","10.000","67.000","17.000"
"5288","7:17512389|17521385","12.000",NA,NA
"5289","7:17534596|17535563","8.000",NA,NA
"5290","7:17534596|17550986","3.000",NA,NA
"5291","7:17538375|17539519","4.000",NA,NA
"5292","7:17696993|17725764","2.000",NA,NA
"5293","7:17937276|17940149","9.000",NA,NA
"5294","7:18170871|18172002","64.000",NA,NA
"5295","7:18194010|18197755",NA,NA,"21.000"
"5296","7:18194010|18212295","5.000",NA,NA
"5297","7:18194010|18231171","1.000",NA,NA
"5298","7:18209544|18234710","7.000",NA,NA
"5299","7:18228997|18231171",NA,"20.000",NA
"5300","7:18256702|18257325","4.000",NA,NA
"5301","7:18717746|18731951","4.000",NA,NA
"5302","7:18731833|18747708","2.000",NA,NA
"5303","7:18731833|18754749","1.000",NA,NA
"5304","7:18747417|18754749","6.000",NA,NA
"5305","7:18750563|18754749","10.000",NA,NA
"5306","7:18785660|18790514","3.000",NA,NA
"5307","7:19022060|19025379",NA,NA,"18.000"
"5308","7:19023977|19039766","1.000",NA,NA
"5309","7:19384589|19395688","2.000",NA,NA
"5310","7:19471989|19534070","2.000",NA,NA
"5311","7:19519058|19526188","5.000",NA,NA
"5312","7:19519058|19529094","1.000",NA,NA
"5313","7:19689260|19690701","3.000",NA,NA
"5314","7:19886890|19890872",NA,NA,"8.000"
"5315","7:19917026|19917179",NA,NA,"24.000"
"5316","7:20033114|20066555","6.000",NA,NA
"5317","7:20827112|20835560","7.000",NA,NA
"5318","7:20829841|20835560","2.000",NA,NA
"5319","7:20835008|20835560","5.000",NA,NA
"5320","7:20873452|20875058","6.000",NA,NA
"5321","7:21003324|21004080","4.000",NA,NA
"5322","7:21003968|21026461","3.000",NA,NA
"5323","7:21078120|21079673","9.000",NA,NA
"5324","7:21104834|21105931",NA,NA,"25.000"
"5325","7:21104834|21106510","3.000",NA,NA
"5326","7:21107848|21162349","1.000",NA,NA
"5327","7:21123051|21167340","4.000",NA,NA
"5328","7:21124979|21171008","7.000",NA,NA
"5329","7:21136380|21171008","4.000",NA,NA
"5330","7:21143830|21171008","7.000","30.000",NA
"5331","7:25177544|25190561",NA,NA,"28.000"
"5332","7:25417389|25445728","2.000",NA,NA
"5333","7:25429221|25445728","2.000",NA,NA
"5334","7:25430146|25453984","2.000",NA,NA
"5335","7:25445612|25456092","4.000",NA,NA
"5336","7:25451187|25453984","3.000",NA,NA
"5337","7:25783700|25799850","1.000",NA,NA
"5338","7:26042437|26045353","14.000",NA,NA
"5339","7:26461765|26470181","8.000","7.000",NA
"5340","7:26707799|26710422",NA,NA,"36.000"
"5341","7:26707799|26717732",NA,NA,"29.000"
"5342","7:26713126|26717732","2.000",NA,NA
"5343","7:26844409|26856647",NA,"36.000",NA
"5344","7:26980869|27049449","3.000",NA,NA
"5345","7:26997051|27000101","31.000",NA,NA
"5346","7:26997051|27019232",NA,NA,"15.000"
"5347","7:27018855|27018999","4.000",NA,NA
"5348","7:27023254|27023805","2.000",NA,NA
"5349","7:27023254|27049449","2.000",NA,NA
"5350","7:27033644|27049449","8.000",NA,NA
"5351","7:27047656|27049449","4.000",NA,NA
"5352","7:27880331|27906894","7.000",NA,NA
"5353","7:27928393|27940051","2.000",NA,NA
"5354","7:28395822|28396067","3.000",NA,NA
"5355","7:28417618|28421852",NA,"10.000",NA
"5356","7:28567031|28583038","2.000",NA,NA
"5357","7:28618427|28625564",NA,NA,"24.000"
"5358","7:28647641|28653623","17.000",NA,NA
"5359","7:28790877|28796081","4.000",NA,NA
"5360","7:28960336|28990245",NA,NA,"13.000"
"5361","7:31609577|31611428",NA,NA,"6.000"
"5362","7:31787250|31801174","5.000",NA,NA
"5363","7:31799745|31812177","4.000",NA,NA
"5364","7:31808319|31812177","4.000",NA,NA
"5365","7:33057104|33061380","1.000",NA,NA
"5366","7:33629850|33632672","8.000",NA,NA
"5367","7:33629850|33642120","4.000",NA,NA
"5368","7:33650541|33673190",NA,NA,"22.000"
"5369","7:33842600|33867079","6.000",NA,NA
"5370","7:33856261|33867079","6.000",NA,NA
"5371","7:35297537|35316080","2.000",NA,NA
"5372","7:35327049|35328177","3.000",NA,NA
"5373","7:35327049|35334515","3.000",NA,NA
"5374","7:35449353|35450249",NA,"2.000",NA
"5375","7:35504081|35505760",NA,"20.000","18.000"
"5376","7:35572964|35635407",NA,NA,"11.000"
"5377","7:35580949|35635407","3.000",NA,NA
"5378","7:35598290|35638607","4.000",NA,NA
"5379","7:35679357|35684860","11.000",NA,NA
"5380","7:3595732|3605890","1.000",NA,NA
"5381","7:3599595|3605890","16.000",NA,NA
"5382","7:37881787|37883455","1.000",NA,NA
"5383","7:38477808|38491172","2.000",NA,NA
"5384","7:39571281|39572109","2.000",NA,NA
"5385","7:39571281|39574090","9.000",NA,NA
"5386","7:39780749|39783997","8.000",NA,NA
"5387","7:39979691|39988129",NA,NA,"19.000"
"5388","7:39983609|39988129","15.000",NA,NA
"5389","7:39983609|40011158","11.000",NA,NA
"5390","7:39987997|40004487","3.000",NA,NA
"5391","7:39987997|40009397","3.000",NA,NA
"5392","7:40009314|40011158","10.000",NA,NA
"5393","7:40037375|40038076","16.000",NA,NA
"5394","7:40089844|40105028","5.000",NA,NA
"5395","7:40152353|40164681","3.000",NA,NA
"5396","7:40179184|40181433","2.000",NA,NA
"5397","7:40223093|40223384","3.000",NA,NA
"5398","7:40569954|40589466","6.000",NA,NA
"5399","7:40667204|40669103","2.000",NA,NA
"5400","7:40667204|40671721","5.000",NA,NA
"5401","7:40768080|40768481","4.000",NA,NA
"5402","7:41010319|41011193","15.000",NA,NA
"5403","7:41010319|41141953","2.000",NA,NA
"5404","7:41260679|41272747",NA,NA,"30.000"
"5405","7:41269536|41272747",NA,"38.000",NA
"5406","7:41495889|41516975","6.000",NA,NA
"5407","7:41506151|41516975","28.000",NA,NA
"5408","7:41508018|41516975","5.000",NA,NA
"5409","7:41676138|41683887",NA,NA,"11.000"
"5410","7:42025907|42028315","4.000",NA,NA
"5411","7:42046534|42055867","9.000",NA,NA
"5412","7:42061146|42061416","12.000",NA,NA
"5413","7:42222441|42222852","6.000",NA,NA
"5414","7:42224791|42255921","4.000",NA,NA
"5415","7:42366962|42367154","3.000",NA,NA
"5416","7:42918990|42919420",NA,NA,"8.000"
"5417","7:43317125|43321833","1.000",NA,NA
"5418","7:43870835|43875843","11.000",NA,"31.000"
"5419","7:44257528|44269700","1.000",NA,NA
"5420","7:44283249|44317279",NA,"1.000",NA
"5421","7:44804900|44809615","8.000","46.000",NA
"5422","7:46135806|46143363",NA,NA,"17.000"
"5423","7:46150599|46151190","7.000",NA,NA
"5424","7:48553694|48616480","2.000",NA,NA
"5425","7:48611417|48629912","4.000",NA,NA
"5426","7:48619823|48629912","4.000",NA,NA
"5427","7:48686035|48747069","6.000",NA,NA
"5428","7:48728468|48747069","3.000",NA,NA
"5429","7:48736796|48780547","3.000",NA,NA
"5430","7:48764040|48780547","15.000",NA,NA
"5431","7:48779636|48780547","4.000",NA,NA
"5432","7:48779636|48791839","4.000",NA,NA
"5433","7:49024807|49026246","15.000",NA,NA
"5434","7:49091470|49092532","2.000",NA,NA
"5435","7:49209828|49210654","6.000",NA,NA
"5436","7:49239161|49284218","5.000",NA,NA
"5437","7:49286075|49289805","4.000",NA,NA
"5438","7:49286075|49292898",NA,NA,"24.000"
"5439","7:49546087|49547811",NA,"23.000",NA
"5440","7:50863330|50864173","13.000",NA,NA
"5441","7:51657175|51658713","2.000",NA,NA
"5442","7:52535723|52547821","6.000",NA,"29.000"
"5443","7:52546267|52547821","69.000","61.000","150.000"
"5444","7:52548983|52557573","14.000",NA,NA
"5445","7:52557396|52565168",NA,NA,"13.000"
"5446","7:52610154|52616687","2.000",NA,NA
"5447","7:53485192|53506244","9.000",NA,NA
"5448","7:53494377|53506244","7.000",NA,NA
"5449","7:53498349|53503202","1.000",NA,NA
"5450","7:53587210|53592737",NA,"33.000",NA
"5451","7:53887559|54013841",NA,NA,"45.000"
"5452","7:53920843|54108627","7.000",NA,NA
"5453","7:53970050|54013841","3.000",NA,NA
"5454","7:54013680|54023124","6.000",NA,NA
"5455","7:54064425|54108432","1.000",NA,NA
"5456","7:54476379|54535816","4.000",NA,NA
"5457","7:54568061|54583227",NA,"56.000",NA
"5458","7:54583164|54604318","4.000",NA,NA
"5459","7:55533813|55534295","3.000",NA,NA
"5460","7:55697073|55710909","8.000",NA,NA
"5461","7:55725531|55725871","3.000",NA,"25.000"
"5462","7:55749020|55751017","2.000",NA,NA
"5463","7:56173386|56175730","8.000",NA,NA
"5464","7:57413509|57415434","1.000",NA,NA
"5465","7:58249063|58261410","5.000",NA,NA
"5466","7:58303696|58305955","8.000",NA,NA
"5467","7:6162406|6163188","6.000",NA,NA
"5468","7:62887603|62900909","11.000",NA,NA
"5469","7:62891117|62900909","2.000",NA,NA
"5470","7:63317810|63330221","3.000",NA,NA
"5471","7:63662655|63664764",NA,NA,"7.000"
"5472","7:63930263|63958782","5.000",NA,NA
"5473","7:64346727|64411126","2.000",NA,NA
"5474","7:64420666|64433549","2.000",NA,NA
"5475","7:64445747|64457253","3.000","46.000",NA
"5476","7:64445747|64473097","5.000",NA,NA
"5477","7:64445747|64481612","3.000",NA,NA
"5478","7:64448627|64473097","12.000",NA,"32.000"
"5479","7:653611|661659",NA,"37.000",NA
"5480","7:653611|693826",NA,NA,"22.000"
"5481","7:675451|768092","4.000",NA,NA
"5482","7:67885167|67926729","13.000",NA,NA
"5483","7:67885174|67887869","1.000",NA,NA
"5484","7:68056215|68064014","3.000",NA,NA
"5485","7:68876908|68884238","4.000",NA,NA
"5486","7:69010601|69013099",NA,NA,"32.000"
"5487","7:69288859|69293052","6.000",NA,NA
"5488","7:69291023|69293052","14.000","33.000","51.000"
"5489","7:69291023|69299825",NA,"11.000",NA
"5490","7:69291023|69306472","4.000",NA,NA
"5491","7:69298443|69299825","6.000",NA,NA
"5492","7:69298443|69317605",NA,NA,"27.000"
"5493","7:69302928|69306472","13.000",NA,NA
"5494","7:69848406|69852629","2.000",NA,NA
"5495","7:69971238|69973365","5.000",NA,NA
"5496","7:718842|725494","4.000",NA,NA
"5497","7:71963025|72007492","4.000",NA,NA
"5498","7:72000761|72002920","2.000",NA,NA
"5499","7:72041960|72043016","3.000",NA,NA
"5500","7:72065242|72079546","8.000",NA,NA
"5501","7:72079332|72079546","1.000","21.000","14.000"
"5502","7:7328873|7335620","10.000",NA,NA
"5503","7:73429262|73443464","11.000",NA,NA
"5504","7:73455904|73475476","8.000",NA,NA
"5505","7:75379291|75387185","7.000",NA,NA
"5506","7:773652|777068","3.000",NA,NA
"5507","7:7791305|7793831","2.000",NA,NA
"5508","7:78480510|78491631","7.000",NA,NA
"5509","7:79864492|79865979",NA,NA,"13.000"
"5510","7:80522074|80522570","6.000",NA,NA
"5511","7:80576479|80577686","7.000",NA,NA
"5512","7:80605580|80658169","4.000",NA,NA
"5513","7:80653820|80681413","8.000",NA,"19.000"
"5514","7:80653820|80717957","3.000","5.000","17.000"
"5515","7:80713774|80717957","20.000",NA,"33.000"
"5516","7:80713774|80729887","2.000",NA,NA
"5517","7:80958175|80983049","1.000",NA,NA
"5518","7:817891|826865","1.000",NA,NA
"5519","7:82201633|82209187","6.000",NA,NA
"5520","7:83117028|83121226",NA,NA,"97.000"
"5521","7:83259055|83262436","1.000",NA,NA
"5522","7:83390405|83391212","1.000",NA,NA
"5523","7:83394950|83395300","2.000",NA,NA
"5524","7:83403832|83404541","43.000","132.000","55.000"
"5525","7:84931797|84935213","11.000",NA,NA
"5526","7:84931797|84937348","6.000",NA,NA
"5527","7:84935097|84937348","14.000",NA,"30.000"
"5528","7:84952015|84952684",NA,"48.000",NA
"5529","7:84952015|84953510","6.000",NA,NA
"5530","7:85069538|85069845","4.000",NA,NA
"5531","7:85203360|85204617",NA,"33.000",NA
"5532","7:86053910|86100423","4.000",NA,NA
"5533","7:86248086|86248255","5.000",NA,NA
"5534","7:86299796|86300211","12.000",NA,NA
"5535","7:9205103|9250550","6.000",NA,"7.000"
"5536","7:92713326|92723243",NA,NA,"16.000"
"5537","7:92713326|92810808","5.000",NA,NA
"5538","7:92724777|92735793","9.000",NA,"8.000"
"5539","7:9275368|9436964","1.000",NA,NA
"5540","7:92758557|92785780","4.000",NA,NA
"5541","7:92968567|92968912","11.000",NA,NA
"5542","7:92989095|93013093",NA,"26.000",NA
"5543","7:93016503|93037171","2.000",NA,NA
"5544","7:93033676|93042804",NA,NA,"23.000"
"5545","7:9311247|9316652","5.000",NA,NA
"5546","7:93204254|93210760","6.000",NA,NA
"5547","7:93214111|93231612","3.000",NA,NA
"5548","7:93217516|93221098","5.000",NA,NA
"5549","7:93231174|93276532","4.000",NA,NA
"5550","7:93392364|93399571",NA,"42.000",NA
"5551","7:93455594|93457257","7.000",NA,NA
"5552","7:93492832|93497652","7.000",NA,NA
"5553","7:94164665|94168548","130.000","13.000","31.000"
"5554","7:94164665|94186900","69.000",NA,NA
"5555","7:95125800|95136854","2.000",NA,NA
"5556","7:96646378|96684158","6.000",NA,NA
"5557","7:96839532|96842989",NA,NA,"22.000"
"5558","7:96853862|96854459","1.000",NA,NA
"5559","7:96870473|96944346","4.000",NA,NA
"5560","7:96944067|96944346","30.000",NA,NA
"5561","7:97096130|97096517",NA,NA,"11.000"
"5562","7:97182452|97185433","5.000",NA,NA
"5563","7:97184623|97185433","7.000",NA,NA
"5564","7:97668111|97706652","12.000",NA,NA
"5565","7:97732368|97739762","4.000",NA,NA
"5566","7:97816466|97839950","8.000",NA,NA
"5567","7:97832470|97834884","19.000",NA,NA
"5568","7:97848417|97855656","4.000",NA,NA
"5569","7:99355776|99375024","2.000",NA,NA
"5570","7:99355776|99391186","1.000",NA,NA
"5571","8:100130501|100139607","1.000",NA,NA
"5572","8:100336858|100360612","1.000",NA,NA
"5573","8:100526299|100555873","11.000",NA,NA
"5574","8:101205679|101206886",NA,NA,"23.000"
"5575","8:101812255|101924011","4.000",NA,NA
"5576","8:102570091|102583110","11.000",NA,NA
"5577","8:102593338|102613335","2.000",NA,NA
"5578","8:102626846|102628406","10.000","2.000","39.000"
"5579","8:103113349|103118704",NA,NA,"20.000"
"5580","8:103325712|103326988","6.000",NA,NA
"5581","8:10370358|10370585","1.000",NA,NA
"5582","8:104148535|104149461","1.000",NA,NA
"5583","8:10484514|10492789","4.000",NA,NA
"5584","8:106512678|106546760","8.000",NA,NA
"5585","8:106897996|106902905",NA,"21.000","1.000"
"5586","8:106912864|106932686",NA,"16.000",NA
"5587","8:106925141|106925905","4.000",NA,NA
"5588","8:107502313|107563356","3.000",NA,NA
"5589","8:107511811|107552802","1.000",NA,NA
"5590","8:10839638|10846221","6.000",NA,NA
"5591","8:108684533|108687428","5.000",NA,NA
"5592","8:109346450|109351438","2.000",NA,NA
"5593","8:115863475|115864079","4.000",NA,NA
"5594","8:115863475|115881472","5.000",NA,NA
"5595","8:115863475|115900228","381.000","222.000","97.000"
"5596","8:115870423|115879974","4.000",NA,NA
"5597","8:115880342|115900228","102.000",NA,NA
"5598","8:115895606|115900228","76.000",NA,"15.000"
"5599","8:115895606|115913785","15.000",NA,"7.000"
"5600","8:116273374|116292316",NA,"9.000","14.000"
"5601","8:118219158|118219337",NA,"26.000",NA
"5602","8:120011234|120071906","5.000",NA,NA
"5603","8:120087051|120088582","3.000",NA,NA
"5604","8:120202787|120212544","2.000",NA,NA
"5605","8:120850359|120972103","3.000",NA,NA
"5606","8:120969327|120972103","3.000",NA,NA
"5607","8:120998237|120998379","1.000",NA,NA
"5608","8:123346222|123352442","2.000",NA,NA
"5609","8:123400665|123410023","5.000",NA,NA
"5610","8:123400665|123431200","13.000",NA,NA
"5611","8:123400665|123439400","5.000",NA,NA
"5612","8:123400665|123458711","5.000",NA,NA
"5613","8:123573184|123573747","1.000",NA,NA
"5614","8:123640915|123643605","2.000",NA,NA
"5615","8:123648974|123654847","1.000",NA,NA
"5616","8:124817889|124838615","8.000",NA,NA
"5617","8:124830614|124838615","4.000",NA,"25.000"
"5618","8:124838329|124838615","14.000",NA,NA
"5619","8:125492248|125523789","4.000",NA,NA
"5620","8:126596472|126611687",NA,NA,"13.000"
"5621","8:128254535|128254945","5.000","12.000",NA
"5622","8:128254535|128267923","3.000",NA,NA
