"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100759284|100759686",7,9,1
"4176","scaffold0023:21782822|21784964",13,24,7
"4177","scaffold0023:23201718|23202226",18,10,9
"4178","scaffold0023:23442424|23442703",19,19,12
"4179","scaffold0023:2368150|2368386",2,1,1
"4180","scaffold0023:23724606|23725566",7,5,6
"4181","scaffold0023:23821338|23822121",105,180,109
"4182","scaffold0023:23823291|23823912",200,279,215
"4183","scaffold0023:23980577|23983315",11,5,2
"4184","scaffold0023:23980577|23986516",19,13,12
"4185","scaffold0023:23996946|23998314",70,91,79
"4186","scaffold0023:24176556|24181472",515,698,493
"4187","scaffold0023:24954475|24955254",7,6,3
"4188","scaffold0023:24999456|25008640",77,136,115
"4189","scaffold0023:25013340|25015089",4,2,2
"4190","scaffold0023:25014542|25015089",5,14,22
"4191","scaffold0023:25026211|25026696",27,25,12
"4192","scaffold0023:25026214|25026696",54,58,50
"4193","scaffold0023:25748916|25750105",1,2,3
"4194","scaffold0023:25834467|25843382",3,3,3
"4195","scaffold0023:25843241|25846112",6,33,21
"4196","scaffold0023:25845990|25847870",19,8,5
"4197","scaffold0023:26134686|26137332",8,3,5
"4198","scaffold0023:26299469|26301637",3,15,12
"4199","scaffold0023:26299469|26303265",15,14,22
"4200","scaffold0023:26302152|26304180",2,1,2
"4201","scaffold0023:26483965|26487757",11,18,6
"4202","scaffold0023:26487609|26519587",16,9,12
"4203","scaffold0023:26494159|26506297",3,2,7
"4204","scaffold0023:26511397|26519587",49,40,58
"4205","scaffold0023:26638057|26641133",10,1,8
"4206","scaffold0023:26651944|26656494",11,11,13
"4207","scaffold0023:26652576|26656494",97,72,91
"4208","scaffold0023:27033194|27033835",21,23,15
"4209","scaffold0023:27274041|27274252",6,3,1
"4210","scaffold0023:27470705|27471341",15,16,13
"4211","scaffold0023:2812212|2812426",8,8,6
"4212","scaffold0023:2843773|2845719",1,1,3
"4213","scaffold0023:3153271|3154057",17,21,25
"4214","scaffold0023:3174735|3175607",189,263,170
"4215","scaffold0023:3183412|3183661",878,1146,708
"4216","scaffold0023:3183412|3194117",11,11,7
"4217","scaffold0023:3198313|3216706",11,4,1
"4218","scaffold0023:3199983|3216706",10,15,9
"4219","scaffold0023:3206975|3216706",7,1,2
"4220","scaffold0023:3210471|3210803",12,15,7
"4221","scaffold0023:3210471|3216706",16,18,16
"4222","scaffold0023:3213457|3214490",44,108,53
"4223","scaffold0023:3213457|3216706",37,45,21
"4224","scaffold0023:3214377|3216706",1,3,1
"4225","scaffold0023:3249584|3250497",22,14,5
"4226","scaffold0023:3431425|3432359",3,32,13
"4227","scaffold0023:3627506|3627952",59,52,54
"4228","scaffold0023:3705664|3709526",14,9,8
"4229","scaffold0023:3951998|3952852",26,21,31
"4230","scaffold0023:4016208|4016548",4,3,6
"4231","scaffold0023:4042466|4045370",48,39,67
"4232","scaffold0023:4094281|4094497",12,14,12
"4233","scaffold0023:4206282|4208059",2,3,7
"4234","scaffold0023:5086831|5092291",6,21,9
"4235","scaffold0023:5232680|5241350",3,4,11
"4236","scaffold0023:5341832|5342372",11,17,7
"4237","scaffold0023:5978194|5981699",3,7,5
"4238","scaffold0023:6497772|6498010",37,41,35
"4239","scaffold0023:6497772|6607556",13,26,16
"4240","scaffold0023:6601088|6607556",10,15,12
"4241","scaffold0023:8303563|8304108",61,38,77
"4242","scaffold0023:8306058|8307779",16,24,35
"4243","scaffold0023:8335235|8336346",82,41,36
"4244","scaffold0023:8335235|8338574",6,9,5
"4245","scaffold0023:846843|853171",9,19,16
"4246","scaffold0023:846843|858574",27,36,22
"4247","scaffold0023:8511233|8513126",1,2,8
"4248","scaffold0023:9010244|9014037",38,36,21
"4249","scaffold0023:9027056|9033024",11,12,5
"4250","scaffold0023:9220726|9225712",17,23,10
"4251","scaffold0023:922751|924586",7,3,3
"4252","scaffold0023:922751|928787",6,4,4
"4253","scaffold0023:922751|933996",21,17,14
"4254","scaffold0023:9231338|9234520",55,62,38
"4255","scaffold0023:9253774|9254792",2,3,2
"4256","scaffold0023:932648|933996",12,14,17
"4257","scaffold0023:9392833|9395482",34,83,22
"4258","scaffold0023:9423480|9424170",69,61,47
"4259","scaffold0024:1008709|1011499",17,9,13
"4260","scaffold0024:1020936|1021916",131,150,140
"4261","scaffold0024:1028953|1031107",62,58,61
"4262","scaffold0024:1057634|1057882",39,71,52
"4263","scaffold0024:1157625|1157972",10,2,12
"4264","scaffold0024:1164692|1164880",26,25,15
"4265","scaffold0024:121018|125259",3,1,1
"4266","scaffold0024:12302531|12312390",1,3,3
"4267","scaffold0024:12576476|12581240",6,15,6
"4268","scaffold0024:12576476|12581941",2,5,2
"4269","scaffold0024:12625151|12639591",3,2,2
"4270","scaffold0024:12631000|12639591",15,59,65
"4271","scaffold0024:12732842|12735073",8,2,3
"4272","scaffold0024:14314160|14314912",95,104,60
"4273","scaffold0024:14392507|14392750",3,12,1
"4274","scaffold0024:1519109|1520945",15,16,27
"4275","scaffold0024:1519109|1531072",21,35,11
"4276","scaffold0024:1529830|1531072",43,62,75
"4277","scaffold0024:1538221|1539899",4,9,5
"4278","scaffold0024:1640668|1641840",19,5,3
"4279","scaffold0024:1701965|1705088",22,14,10
"4280","scaffold0024:1743480|1745176",10,16,2
"4281","scaffold0024:1754353|1755986",30,124,62
"4282","scaffold0024:1771837|1774660",74,113,85
"4283","scaffold0024:1773943|1774660",111,150,149
"4284","scaffold0024:1778240|1779244",2,3,3
"4285","scaffold0024:1783743|1787709",9,23,19
"4286","scaffold0024:184020|184551",20,24,21
"4287","scaffold0024:1913173|1915366",33,36,27
"4288","scaffold0024:21000642|21002160",14,9,2
"4289","scaffold0024:21205267|21208147",15,35,1
"4290","scaffold0024:21205267|21215135",34,15,27
"4291","scaffold0024:21254741|21271730",8,16,10
"4292","scaffold0024:21270404|21271730",13,45,43
"4293","scaffold0024:21304346|21304546",7,2,3
"4294","scaffold0024:21799954|21804657",7,18,3
"4295","scaffold0024:21807973|21814622",1,8,10
"4296","scaffold0024:22060683|22064825",9,6,3
"4297","scaffold0024:22085552|22087126",35,23,15
"4298","scaffold0024:22108073|22115630",3,4,4
"4299","scaffold0024:22388720|22389846",3,6,3
"4300","scaffold0024:22463400|22465895",67,42,65
"4301","scaffold0024:22900609|22904223",11,21,15
"4302","scaffold0024:22914992|22915431",211,278,164
"4303","scaffold0024:3029407|3030985",7,6,5
"4304","scaffold0024:3030868|3032346",9,13,15
"4305","scaffold0024:3254783|3315335",5,1,4
"4306","scaffold0024:3352382|3353428",88,77,72
"4307","scaffold0024:3481712|3484211",4,6,12
"4308","scaffold0024:3484746|3485338",146,369,113
"4309","scaffold0024:5803039|5926103",13,21,3
"4310","scaffold0024:6136675|6139441",5,15,4
"4311","scaffold0024:6452427|6453064",18,46,32
"4312","scaffold0024:6456622|6460475",66,87,39
"4313","scaffold0024:6695821|6697452",2,14,29
"4314","scaffold0024:6782727|6785314",3,5,4
"4315","scaffold0024:6796526|6798086",37,51,32
"4316","scaffold0024:6897450|6916146",4,12,13
"4317","scaffold0024:6932193|6935033",2,2,3
"4318","scaffold0024:8513141|8514434",45,44,15
"4319","scaffold0024:917160|917698",19,15,30
"4320","scaffold0025:12868522|12869234",2,8,3
"4321","scaffold0025:12868522|12879677",2,1,1
"4322","scaffold0025:13258952|13260845",8,4,2
"4323","scaffold0025:14813096|14813795",9,29,26
"4324","scaffold0025:16353103|16357234",1,6,7
"4325","scaffold0025:16581401|16586903",13,21,16
"4326","scaffold0025:16760167|16793413",1,1,3
"4327","scaffold0025:16760167|16804439",8,11,7
"4328","scaffold0025:16760167|16818597",2,10,2
"4329","scaffold0025:19358911|19361424",19,36,33
"4330","scaffold0025:19398065|19398369",3,1,2
"4331","scaffold0025:19456611|19463516",4,9,4
"4332","scaffold0025:20240433|20240631",4,4,1
"4333","scaffold0025:20925206|20928871",71,73,81
"4334","scaffold0025:20959656|20961988",9,19,11
"4335","scaffold0025:22686565|22697609",12,12,4
"4336","scaffold0025:22697484|22698635",49,99,77
"4337","scaffold0025:22697484|22706896",13,16,17
"4338","scaffold0025:24116491|24118465",20,20,19
"4339","scaffold0025:25023252|25027104",11,13,1
"4340","scaffold0026:1033717|1035282",9,24,21
"4341","scaffold0026:10380507|10384410",5,4,1
"4342","scaffold0026:10394262|10394649",9,27,15
"4343","scaffold0026:1050116|1051350",2,1,8
"4344","scaffold0026:1358334|1362717",4,7,10
"4345","scaffold0026:1358334|1364021",6,4,8
"4346","scaffold0026:1359551|1362717",162,170,170
"4347","scaffold0026:1359551|1364021",11,12,16
"4348","scaffold0026:1361488|1362717",3,6,15
"4349","scaffold0026:13956222|13962064",2,23,2
"4350","scaffold0026:13966369|13975821",1,1,3
"4351","scaffold0026:13975696|13980160",16,33,22
"4352","scaffold0026:1542096|1547541",1,5,7
"4353","scaffold0026:1634993|1637036",6,4,8
"4354","scaffold0026:478178|484593",43,44,27
"4355","scaffold0026:478178|491372",4,4,2
"4356","scaffold0026:479864|484593",15,17,18
"4357","scaffold0026:483882|484593",129,199,122
"4358","scaffold0026:497759|505873",2,4,6
"4359","scaffold0026:497759|519368",2,1,1
"4360","scaffold0026:524024|528399",9,11,13
"4361","scaffold0026:528278|567173",6,5,2
"4362","scaffold0026:567041|571646",9,8,6
"4363","scaffold0026:567041|577484",4,1,2
"4364","scaffold0026:567041|581010",1,5,4
"4365","scaffold0026:643311|645219",18,41,29
"4366","scaffold0026:7144156|7144635",8,19,14
"4367","scaffold0026:7293666|7300390",43,28,27
"4368","scaffold0026:7297061|7300390",27,32,16
"4369","scaffold0026:7338240|7349295",6,8,3
"4370","scaffold0026:7347437|7349295",1,6,2
"4371","scaffold0026:751953|757457",6,2,2
"4372","scaffold0026:757315|765130",45,26,29
"4373","scaffold0026:8435298|8448596",12,8,9
"4374","scaffold0026:8666429|8681006",12,4,7
"4375","scaffold0026:8698895|8701575",11,46,21
"4376","scaffold0026:8716284|8727741",2,1,1
"4377","scaffold0026:8762468|8816042",5,9,1
"4378","scaffold0026:8806957|8816042",83,80,40
"4379","scaffold0026:8806957|8844173",2,5,1
"4380","scaffold0026:991757|994125",3,8,4
"4381","scaffold0026:991757|998828",20,10,9
"4382","scaffold0027:11348473|11348699",28,18,49
"4383","scaffold0027:11851754|11864443",5,2,1
"4384","scaffold0027:11877349|11886076",5,4,5
"4385","scaffold0027:11894331|11899082",107,129,113
"4386","scaffold0027:11965487|11976563",11,7,11
"4387","scaffold0027:12044961|12057907",11,14,14
"4388","scaffold0027:12146524|12156531",13,7,9
"4389","scaffold0027:12760408|12763786",130,188,115
"4390","scaffold0027:12897648|12904269",4,8,3
"4391","scaffold0027:1353778|1357803",7,17,16
"4392","scaffold0027:1353778|1359238",3,2,5
"4393","scaffold0027:1356108|1357803",303,484,422
"4394","scaffold0027:1356108|1359238",2,1,6
"4395","scaffold0027:1360645|1362230",17,33,24
"4396","scaffold0027:1360645|1362866",57,85,62
"4397","scaffold0027:1361568|1362230",24,21,13
"4398","scaffold0027:1361568|1362866",18,19,25
"4399","scaffold0027:1361568|1364117",13,18,5
"4400","scaffold0027:1364008|1366239",23,37,35
"4401","scaffold0027:1369641|1373142",2,2,6
"4402","scaffold0027:13964683|13970136",120,92,117
"4403","scaffold0027:13964683|13983117",19,11,20
"4404","scaffold0027:14171652|14183982",10,10,30
"4405","scaffold0027:14240912|14243613",9,14,10
"4406","scaffold0027:14240912|14252577",4,2,4
"4407","scaffold0027:14316905|14318906",20,14,18
"4408","scaffold0027:14344341|14348646",2,6,6
"4409","scaffold0027:14353216|14355901",4,3,1
"4410","scaffold0027:1473495|1475434",51,37,19
"4411","scaffold0027:14746630|14749187",17,30,22
"4412","scaffold0027:14915039|14916355",2,2,7
"4413","scaffold0027:15079511|15082278",2,4,2
"4414","scaffold0027:15281195|15281480",2,1,4
"4415","scaffold0027:1616174|1624246",6,20,8
"4416","scaffold0027:1624145|1630377",5,9,18
"4417","scaffold0027:1636973|1637790",28,53,53
"4418","scaffold0027:1651082|1652691",41,40,46
"4419","scaffold0027:1659988|1660205",11,2,17
"4420","scaffold0027:239934|241171",14,45,21
"4421","scaffold0027:244750|246215",7,7,8
"4422","scaffold0027:245532|246215",209,220,187
"4423","scaffold0027:2585543|2590981",52,67,40
"4424","scaffold0027:259834|260456",10,3,13
"4425","scaffold0027:3128316|3130121",22,89,39
"4426","scaffold0027:3177930|3179626",20,8,3
"4427","scaffold0027:3200108|3205291",14,2,9
"4428","scaffold0027:3334127|3336427",101,127,156
"4429","scaffold0027:333523|345850",42,50,62
"4430","scaffold0027:3352532|3354224",33,31,81
"4431","scaffold0027:345670|358669",11,8,5
"4432","scaffold0027:3517979|3523833",51,76,92
"4433","scaffold0027:3803893|3805018",7,6,4
"4434","scaffold0027:3830964|3834635",5,6,4
"4435","scaffold0027:4022217|4023432",83,39,101
"4436","scaffold0027:4022217|4025255",13,13,6
"4437","scaffold0027:4028740|4033349",1,1,1
"4438","scaffold0027:4051831|4052227",8,33,25
"4439","scaffold0027:4087512|4087831",6,22,12
"4440","scaffold0027:4284939|4287022",73,110,85
"4441","scaffold0027:430000|431914",20,26,65
"4442","scaffold0027:430000|433044",12,13,24
"4443","scaffold0027:4394935|4397277",35,39,35
"4444","scaffold0027:4560534|4561921",98,113,57
"4445","scaffold0027:4579199|4582476",11,10,2
"4446","scaffold0027:489055|490125",32,28,23
"4447","scaffold0027:5157151|5158065",55,64,81
"4448","scaffold0027:5298504|5298810",8,10,18
"4449","scaffold0027:5445900|5449434",171,114,48
"4450","scaffold0027:5445900|5467866",79,81,22
"4451","scaffold0027:562977|563420",32,26,16
"4452","scaffold0027:574602|576473",19,4,8
"4453","scaffold0027:595158|598798",14,9,2
"4454","scaffold0027:6051663|6052692",69,147,55
"4455","scaffold0027:6412582|6415113",37,16,14
"4456","scaffold0027:6490757|6492329",37,30,23
"4457","scaffold0027:670309|671684",132,135,145
"4458","scaffold0027:7332727|7335424",12,16,17
"4459","scaffold0027:7393600|7394709",4,3,1
"4460","scaffold0027:7395880|7397335",39,59,62
"4461","scaffold0027:7414893|7418182",9,13,12
"4462","scaffold0027:7449826|7450713",15,2,1
"4463","scaffold0027:873266|875963",47,98,106
"4464","scaffold0027:876625|877778",2456,4148,3823
"4465","scaffold0027:886793|890525",12,6,11
"4466","scaffold0027:891008|891950",9,24,13
"4467","scaffold0027:963536|964151",5,9,19
"4468","scaffold0027:969680|973799",84,104,110
"4469","scaffold0028:10488435|10495271",22,17,5
"4470","scaffold0028:10524775|10538332",4,9,12
"4471","scaffold0028:10526066|10538332",11,12,13
"4472","scaffold0028:11701123|11714293",55,53,17
"4473","scaffold0028:11709370|11714293",1,3,1
"4474","scaffold0028:12896622|12908373",162,276,191
"4475","scaffold0028:12896622|12921505",9,12,9
"4476","scaffold0028:12958424|12959954",20,12,6
"4477","scaffold0028:12992171|13004446",4,19,4
"4478","scaffold0028:13093107|13098053",14,35,13
"4479","scaffold0028:13178838|13179749",230,333,198
"4480","scaffold0028:13377995|13379650",12,13,5
"4481","scaffold0028:13748738|13760119",20,17,20
"4482","scaffold0028:13929300|13954401",24,42,14
"4483","scaffold0028:13942395|13954401",3,5,9
"4484","scaffold0028:14933579|14951060",12,29,20
"4485","scaffold0028:14938525|14951060",13,7,12
"4486","scaffold0028:451653|453928",71,69,50
"4487","scaffold0028:498098|502394",25,30,16
"4488","scaffold0028:533884|536139",85,183,76
"4489","scaffold0028:535127|536139",28,119,55
"4490","scaffold0028:5805467|5805727",21,43,32
"4491","scaffold0028:5805467|5811256",33,59,15
"4492","scaffold0028:5811155|5844870",1,5,3
"4493","scaffold0028:5943003|5951467",1,7,1
"4494","scaffold0029:11108094|11109612",31,3,5
"4495","scaffold0029:11868827|11869154",39,57,66
"4496","scaffold0029:12010258|12010470",93,79,134
"4497","scaffold0029:13751000|13753439",8,7,4
"4498","scaffold0029:13752619|13753439",117,198,94
"4499","scaffold0029:14132660|14133813",3,4,1
"4500","scaffold0029:1603958|1604869",5,18,18
"4501","scaffold0029:1766586|1766913",38,22,25
"4502","scaffold0029:1984096|1986134",24,28,23
"4503","scaffold0029:1984096|1988397",10,7,28
"4504","scaffold0029:2080649|2084299",16,23,3
"4505","scaffold0029:2185812|2190416",6,6,7
"4506","scaffold0029:2250409|2250900",43,96,114
"4507","scaffold0029:2684295|2685879",13,31,24
"4508","scaffold0029:3876081|3883049",4,9,7
"4509","scaffold0029:4118445|4120400",37,30,50
"4510","scaffold0029:4250386|4261622",58,50,45
"4511","scaffold0029:4250386|4273690",10,15,14
"4512","scaffold0029:4348250|4349845",38,15,28
"4513","scaffold0029:5335074|5335242",4,6,8
"4514","scaffold0029:5443353|5443970",6,3,5
"4515","scaffold0029:5520645|5520894",34,26,20
"4516","scaffold0029:5543349|5543833",7,1,4
"4517","scaffold0029:5632328|5633609",7,10,4
"4518","scaffold0029:5636317|5636667",29,65,78
"4519","scaffold0029:6072119|6073847",10,3,4
"4520","scaffold0029:6092716|6092982",174,222,246
"4521","scaffold0029:6249401|6249620",5,10,8
"4522","scaffold0029:6723046|6723895",2,6,15
"4523","scaffold0029:8033810|8038326",5,1,4
"4524","scaffold0029:9313140|9313847",4,9,12
"4525","scaffold0030:10376430|10377554",2,1,4
"4526","scaffold0030:10701826|10702182",2,3,10
"4527","scaffold0030:10701826|10711092",8,21,19
"4528","scaffold0030:10903757|10906486",83,125,60
"4529","scaffold0030:10954646|10957505",8,13,4
"4530","scaffold0030:11050643|11051146",5,32,30
"4531","scaffold0030:11563746|11564446",24,31,31
"4532","scaffold0030:11631651|11632312",8,20,15
"4533","scaffold0030:11647099|11648081",28,38,60
"4534","scaffold0030:11647099|11649380",67,44,51
"4535","scaffold0030:11668708|11669093",26,34,41
"4536","scaffold0030:12022645|12023087",1,4,2
"4537","scaffold0030:12024656|12025258",9,5,4
"4538","scaffold0030:12043605|12044051",15,12,27
"4539","scaffold0030:12056819|12058234",7,3,15
"4540","scaffold0030:12559813|12562547",4,4,6
"4541","scaffold0030:13199405|13202875",17,12,17
"4542","scaffold0030:1447758|1448720",7,9,10
"4543","scaffold0030:2412160|2425407",7,5,7
"4544","scaffold0030:4495871|4519962",10,17,14
"4545","scaffold0030:5212343|5239597",8,2,12
"4546","scaffold0030:6177738|6178895",9,10,6
"4547","scaffold0030:6210330|6210690",103,121,114
"4548","scaffold0030:6423344|6423905",5,1,1
"4549","scaffold0030:6464296|6464946",5,27,26
"4550","scaffold0030:6466387|6467192",66,107,62
"4551","scaffold0030:8686236|8686733",10,15,5
"4552","scaffold0030:8687960|8689725",1,5,1
"4553","scaffold0030:8781160|8781754",2,1,4
"4554","scaffold0030:8797293|8798451",41,22,18
"4555","scaffold0030:8804475|8805272",5,16,11
"4556","scaffold0030:8832827|8837803",5,9,12
"4557","scaffold0030:8880165|8888652",20,30,28
"4558","scaffold0030:9164990|9165563",7,7,3
"4559","scaffold0030:9487780|9491138",10,2,8
"4560","scaffold0030:9679405|9683453",71,79,20
"4561","scaffold0031:1047702|1048284",13,17,12
"4562","scaffold0031:1062473|1064038",34,30,19
"4563","scaffold0031:1062473|1069108",32,57,32
"4564","scaffold0031:1092746|1095191",1,3,3
"4565","scaffold0031:1311493|1311975",117,88,158
"4566","scaffold0031:1312639|1315114",1,2,4
"4567","scaffold0031:1364283|1372978",11,3,8
"4568","scaffold0031:1364283|1375536",5,24,1
"4569","scaffold0031:1364283|1380734",4,7,1
"4570","scaffold0031:1368847|1370193",13,8,2
"4571","scaffold0031:1416457|1416850",4,9,6
"4572","scaffold0031:1417435|1420214",2,19,7
"4573","scaffold0031:1468517|1469013",57,34,33
"4574","scaffold0031:1492063|1497831",16,1,3
"4575","scaffold0031:1498986|1500172",50,23,27
"4576","scaffold0031:1500540|1501627",7,7,36
