"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1183486|1193368","1.000",NA,NA,NA
"13603","NW_017739561.1:157718|161639",NA,NA,NA,"3.000"
"13604","NW_017739561.1:215179|221432",NA,NA,"3.000",NA
"13605","NW_017739561.1:285502|287351",NA,"1.000",NA,NA
"13606","NW_017739562.1:134432|162175","3.000",NA,NA,NA
"13607","NW_017739562.1:134432|253317",NA,"1.000",NA,NA
"13608","NW_017739562.1:162058|201199","2.000",NA,"3.000",NA
"13609","NW_017739562.1:201092|381999",NA,NA,"2.000",NA
"13610","NW_017739562.1:253234|381999","3.000",NA,NA,NA
"13611","NW_017739562.1:294365|296707",NA,"1.000",NA,NA
"13612","NW_017739562.1:294365|339968",NA,"1.000",NA,NA
"13613","NW_017739562.1:294365|343159",NA,"1.000",NA,NA
"13614","NW_017739562.1:294365|346261",NA,"3.000",NA,NA
"13615","NW_017739562.1:294365|381999","4.000",NA,"1.000",NA
"13616","NW_017739562.1:326143|346261",NA,"4.000","5.000",NA
"13617","NW_017739562.1:334143|346261",NA,"1.000",NA,NA
"13618","NW_017739562.1:339592|381999",NA,"1.000",NA,NA
"13619","NW_017739562.1:341676|381999",NA,"2.000",NA,NA
"13620","NW_017739562.1:346080|381999","1.000",NA,NA,NA
"13621","NW_017739562.1:364004|381999","11.000","14.000","6.000",NA
"13622","NW_017739562.1:455320|463387",NA,NA,"3.000",NA
"13623","NW_017739562.1:536315|539730",NA,"2.000","2.000","1.000"
"13624","NW_017739562.1:536315|543989","11.000",NA,"2.000",NA
"13625","NW_017739562.1:536315|552134","43.000","37.000","36.000","8.000"
"13626","NW_017739562.1:539632|543989","2.000",NA,NA,NA
"13627","NW_017739562.1:539632|552134","25.000",NA,"19.000",NA
"13628","NW_017739562.1:543859|552134","24.000","13.000","17.000","10.000"
"13629","NW_017739562.1:55403|56577",NA,NA,"3.000",NA
"13630","NW_017739562.1:56437|253317",NA,NA,"3.000",NA
"13631","NW_017739562.1:569458|577384",NA,NA,NA,"1.000"
"13632","NW_017739562.1:85630|138594","1.000",NA,NA,NA
"13633","NW_017739564.1:187853|193872",NA,"1.000",NA,NA
"13634","NW_017739564.1:356334|357689","1.000",NA,NA,NA
"13635","NW_017739564.1:401321|405304",NA,"1.000",NA,NA
"13636","NW_017739564.1:451208|451823","3.000","1.000",NA,NA
"13637","NW_017739565.1:412793|413357","26.000","78.000","60.000","45.000"
"13638","NW_017739565.1:458573|463016",NA,NA,NA,"9.000"
"13639","NW_017739565.1:458573|464480",NA,"1.000",NA,NA
"13640","NW_017739566.1:148226|148649",NA,NA,NA,"4.000"
"13641","NW_017739566.1:16178|63221",NA,NA,NA,"2.000"
"13642","NW_017739566.1:16178|77348",NA,"2.000",NA,NA
"13643","NW_017739566.1:25244|26875","3.000",NA,NA,NA
"13644","NW_017739566.1:25244|77348",NA,NA,"1.000",NA
"13645","NW_017739566.1:60941|77348","3.000","4.000",NA,"2.000"
"13646","NW_017739566.1:63125|64837",NA,"3.000",NA,NA
"13647","NW_017739566.1:63125|77348","7.000","21.000","29.000","1.000"
"13648","NW_017739566.1:7612|16322","3.000",NA,NA,NA
"13649","NW_017739566.1:76632|77348",NA,"6.000",NA,"2.000"
"13650","NW_017739568.1:1025438|1029776",NA,NA,NA,"3.000"
"13651","NW_017739568.1:2137724|2140293","1.000",NA,NA,NA
"13652","NW_017739568.1:2273124|2275398","7.000",NA,NA,NA
"13653","NW_017739568.1:2325481|2358941","1.000",NA,NA,NA
"13654","NW_017739568.1:2325481|2379431",NA,"4.000",NA,NA
"13655","NW_017739568.1:2354788|2358941","2.000","1.000",NA,NA
"13656","NW_017739568.1:2354788|2379431",NA,NA,"1.000",NA
"13657","NW_017739568.1:2361939|2370529","5.000","1.000",NA,NA
"13658","NW_017739568.1:2370042|2379431","1.000",NA,NA,"2.000"
"13659","NW_017739568.1:2487043|2489001",NA,"2.000",NA,NA
"13660","NW_017739568.1:2530913|2535138",NA,NA,NA,"2.000"
"13661","NW_017739568.1:2708357|2708889","1.000",NA,NA,NA
"13662","NW_017739568.1:738334|739089",NA,NA,NA,"2.000"
"13663","NW_017739568.1:813713|813956",NA,"3.000",NA,"1.000"
"13664","NW_017739568.1:813713|817879",NA,NA,"3.000",NA
"13665","NW_017739568.1:828804|845890",NA,NA,NA,"1.000"
"13666","NW_017739568.1:845034|857080",NA,NA,NA,"2.000"
"13667","NW_017739570.1:286316|289634",NA,"1.000",NA,NA
"13668","NW_017739570.1:290477|291713",NA,NA,"4.000",NA
"13669","NW_017739570.1:293377|297111",NA,"1.000",NA,NA
"13670","NW_017739570.1:73533|76019","3.000",NA,NA,"2.000"
"13671","NW_017739570.1:73533|83073","1.000",NA,NA,NA
"13672","NW_017739570.1:77946|78618",NA,NA,NA,"1.000"
"13673","NW_017739570.1:77985|78618","17.000","75.000","18.000","56.000"
"13674","NW_017739571.1:332200|339289",NA,"5.000",NA,NA
"13675","NW_017739571.1:340806|342029","5.000",NA,NA,NA
"13676","NW_017739572.1:555981|567207",NA,NA,"3.000",NA
"13677","NW_017739572.1:678171|690364",NA,"1.000",NA,NA
"13678","NW_017739572.1:833520|853826","6.000",NA,"4.000",NA
"13679","NW_017739572.1:833520|874062",NA,NA,"1.000",NA
"13680","NW_017739572.1:833520|875890","1.000",NA,NA,NA
"13681","NW_017739573.1:158046|200843","1.000",NA,NA,NA
"13682","NW_017739573.1:168989|200843",NA,"3.000",NA,NA
"13683","NW_017739573.1:189226|200843","5.000","8.000",NA,NA
"13684","NW_017739573.1:198279|200843","8.000","10.000","5.000","7.000"
"13685","NW_017739573.1:284088|284749","1.000",NA,NA,NA
"13686","NW_017739573.1:384836|387943",NA,"1.000",NA,NA
"13687","NW_017739574.1:137304|174226",NA,NA,NA,"6.000"
"13688","NW_017739574.1:51075|52758","2.000",NA,NA,"2.000"
"13689","NW_017739574.1:51075|70345","3.000",NA,NA,NA
"13690","NW_017739574.1:70168|99022","9.000","9.000","3.000","4.000"
"13691","NW_017739574.1:9413|10094",NA,NA,NA,"2.000"
"13692","NW_017739574.1:98312|99022","8.000","35.000","33.000","14.000"
"13693","NW_017739575.1:147752|150150",NA,"1.000","1.000",NA
"13694","NW_017739575.1:150024|178586",NA,NA,NA,"1.000"
"13695","NW_017739575.1:232656|250975","2.000",NA,NA,NA
"13696","NW_017739575.1:245564|250975",NA,"1.000",NA,NA
"13697","NW_017739575.1:292885|310762",NA,"1.000",NA,NA
"13698","NW_017739575.1:366285|385661",NA,NA,"1.000",NA
"13699","NW_017739575.1:366285|399207",NA,"1.000",NA,NA
"13700","NW_017739575.1:366285|399213",NA,NA,"2.000",NA
"13701","NW_017739575.1:366285|417105",NA,"3.000",NA,NA
"13702","NW_017739575.1:376861|396037",NA,NA,NA,"5.000"
"13703","NW_017739575.1:385493|396037","1.000","1.000",NA,NA
"13704","NW_017739575.1:385493|399213","3.000",NA,NA,NA
"13705","NW_017739575.1:395926|417105",NA,"6.000","8.000",NA
"13706","NW_017739576.1:386765|402972","1.000",NA,NA,NA
"13707","NW_017739576.1:386765|419681","3.000",NA,NA,NA
"13708","NW_017739576.1:386765|422357",NA,"1.000",NA,NA
"13709","NW_017739576.1:394664|419681",NA,"5.000",NA,"2.000"
"13710","NW_017739576.1:394664|432158",NA,"1.000",NA,NA
"13711","NW_017739576.1:419617|432158","3.000",NA,NA,NA
"13712","NW_017739576.1:460685|465211","6.000","6.000",NA,"2.000"
"13713","NW_017739576.1:498241|559302",NA,NA,NA,"1.000"
"13714","NW_017739576.1:501814|511858","1.000","3.000",NA,"3.000"
"13715","NW_017739576.1:501814|555748",NA,"1.000",NA,NA
"13716","NW_017739576.1:532339|540746","1.000",NA,"2.000",NA
"13717","NW_017739576.1:532339|555748",NA,"1.000",NA,"3.000"
"13718","NW_017739576.1:545186|548160","27.000","62.000","15.000","23.000"
"13719","NW_017739576.1:545186|555748","2.000","4.000",NA,NA
"13720","NW_017739576.1:545186|559105",NA,NA,"6.000",NA
"13721","NW_017739576.1:555170|555748",NA,NA,NA,"1.000"
"13722","NW_017739576.1:593902|597443","24.000","40.000","4.000","20.000"
"13723","NW_017739576.1:593902|603601",NA,"4.000",NA,"2.000"
"13724","NW_017739576.1:593902|607037","57.000","25.000","45.000","52.000"
"13725","NW_017739576.1:593902|613160",NA,"37.000","2.000","6.000"
"13726","NW_017739576.1:593902|614193",NA,"1.000",NA,NA
"13727","NW_017739576.1:593902|618618","8.000","52.000","12.000","15.000"
"13728","NW_017739576.1:593902|622167",NA,"1.000","1.000",NA
"13729","NW_017739576.1:593928|607037","1.000","1.000",NA,NA
"13730","NW_017739576.1:612638|614193",NA,"2.000",NA,NA
"13731","NW_017739577.1:160777|161506",NA,"2.000",NA,NA
"13732","NW_017739577.1:160971|161506","2.000",NA,NA,NA
"13733","NW_017739577.1:186804|187713",NA,NA,"2.000",NA
"13734","NW_017739577.1:201277|201455","2.000",NA,NA,NA
"13735","NW_017739577.1:259365|260497",NA,"1.000",NA,NA
"13736","NW_017739577.1:284175|284628","2.000",NA,NA,NA
"13737","NW_017739577.1:328793|332523","1.000",NA,NA,NA
"13738","NW_017739577.1:379432|380280","3.000",NA,NA,NA
"13739","NW_017739577.1:456523|456999",NA,"2.000",NA,NA
"13740","NW_017739577.1:497271|497568",NA,NA,"1.000",NA
"13741","NW_017739577.1:605149|605463",NA,"1.000",NA,NA
"13742","NW_017739578.1:11193|12189",NA,NA,"2.000",NA
"13743","NW_017739578.1:12028|13437",NA,"6.000",NA,NA
"13744","NW_017739578.1:12160|14887",NA,NA,"2.000",NA
"13745","NW_017739578.1:12160|15012",NA,NA,NA,"19.000"
"13746","NW_017739578.1:12160|15063",NA,NA,NA,"28.000"
"13747","NW_017739578.1:14836|14997","1.000","2.000",NA,NA
"13748","NW_017739578.1:14902|15200",NA,NA,NA,"1.000"
"13749","NW_017739578.1:25057|26816","1.000",NA,NA,NA
"13750","NW_017739578.1:25057|42044","3.000",NA,NA,NA
"13751","NW_017739578.1:26047|26868","2.000",NA,"4.000","1.000"
"13752","NW_017739578.1:26047|29668","1.000","5.000","2.000",NA
"13753","NW_017739578.1:26047|30240",NA,"2.000",NA,NA
"13754","NW_017739578.1:26047|30344","1.000","2.000","6.000",NA
"13755","NW_017739578.1:26047|33243",NA,"7.000",NA,"2.000"
"13756","NW_017739578.1:26719|29668","3.000","3.000",NA,"2.000"
"13757","NW_017739578.1:26719|30222",NA,"6.000","2.000","11.000"
"13758","NW_017739578.1:26719|30240","20.000","3.000",NA,"58.000"
"13759","NW_017739578.1:26719|31432","2.000","4.000","3.000","6.000"
"13760","NW_017739578.1:26719|37971","2.000",NA,NA,NA
"13761","NW_017739578.1:29626|36911",NA,"4.000",NA,"4.000"
"13762","NW_017739578.1:29626|37018",NA,NA,"1.000",NA
"13763","NW_017739578.1:30198|36911",NA,"2.000",NA,NA
"13764","NW_017739578.1:30326|36911","1.000","9.000","6.000","1.000"
"13765","NW_017739578.1:30326|37018","4.000","7.000",NA,"1.000"
"13766","NW_017739578.1:31399|36911",NA,NA,NA,"1.000"
"13767","NW_017739578.1:31399|38985",NA,"4.000",NA,NA
"13768","NW_017739578.1:32280|38985",NA,NA,NA,"5.000"
"13769","NW_017739578.1:33210|36911","1.000",NA,NA,NA
"13770","NW_017739578.1:33210|37984","1.000","2.000","5.000",NA
"13771","NW_017739578.1:36872|38440",NA,"1.000","7.000",NA
"13772","NW_017739578.1:36872|40602",NA,"2.000","3.000","6.000"
"13773","NW_017739578.1:36872|42027","10.000","7.000","12.000",NA
"13774","NW_017739578.1:36872|42097","1.000",NA,NA,NA
"13775","NW_017739578.1:37945|42027","13.000","30.000","18.000","10.000"
"13776","NW_017739578.1:37945|42069","2.000",NA,NA,NA
"13777","NW_017739578.1:38419|38985","1.000",NA,NA,NA
"13778","NW_017739578.1:38419|41656",NA,NA,NA,"1.000"
"13779","NW_017739578.1:562067|563408",NA,"2.000",NA,NA
"13780","NW_017739578.1:9113|14997","6.000",NA,NA,NA
"13781","NW_017739578.1:9117|15249","3.000","2.000",NA,NA
"13782","NW_017739579.1:167874|179706","2.000",NA,NA,NA
"13783","NW_017739579.1:177912|179706","12.000","4.000","5.000","8.000"
"13784","NW_017739579.1:203649|218258",NA,NA,"6.000",NA
"13785","NW_017739579.1:203649|227152",NA,"5.000",NA,"1.000"
"13786","NW_017739579.1:203649|233451","1.000",NA,"2.000",NA
"13787","NW_017739579.1:213758|227152","1.000",NA,NA,NA
"13788","NW_017739579.1:262607|264669",NA,"1.000",NA,NA
"13789","NW_017739579.1:440984|450586",NA,"1.000","1.000",NA
"13790","NW_017739579.1:450447|460562",NA,"13.000","2.000",NA
"13791","NW_017739579.1:450447|460623",NA,NA,"1.000",NA
"13792","NW_017739579.1:472047|476934","4.000",NA,NA,"2.000"
"13793","NW_017739579.1:472050|476934",NA,NA,"3.000",NA
"13794","NW_017739579.1:472050|507519",NA,NA,NA,"4.000"
"13795","NW_017739579.1:492154|493744",NA,NA,NA,"1.000"
"13796","NW_017739579.1:492154|494730",NA,"1.000",NA,NA
"13797","NW_017739579.1:525493|526792",NA,"6.000","2.000","2.000"
"13798","NW_017739579.1:525493|529092","4.000",NA,NA,NA
"13799","NW_017739579.1:572808|586457",NA,NA,NA,"3.000"
"13800","NW_017739579.1:572808|600539",NA,"2.000",NA,NA
"13801","NW_017739579.1:582491|586457",NA,"2.000",NA,NA
"13802","NW_017739579.1:597471|608120","2.000","7.000","2.000",NA
"13803","NW_017739579.1:648534|653003",NA,"9.000",NA,NA
"13804","NW_017739579.1:648867|653003",NA,"22.000","9.000","15.000"
"13805","NW_017739579.1:688728|709793","1.000","1.000","1.000",NA
"13806","NW_017739580.1:103011|105299",NA,"5.000","4.000",NA
"13807","NW_017739580.1:137974|171919",NA,NA,NA,"3.000"
"13808","NW_017739580.1:168170|171919",NA,NA,"1.000",NA
"13809","NW_017739580.1:189173|191063",NA,NA,NA,"1.000"
"13810","NW_017739580.1:313285|314725","1.000",NA,NA,NA
"13811","NW_017739580.1:58270|105299",NA,NA,"2.000",NA
"13812","NW_017739580.1:58270|68703","2.000",NA,NA,NA
"13813","NW_017739581.1:217793|223333","2.000",NA,NA,NA
"13814","NW_017739581.1:411090|411936",NA,"1.000",NA,NA
"13815","NW_017739581.1:412486|412648",NA,NA,"2.000",NA
"13816","NW_017739581.1:413695|414205","4.000",NA,NA,NA
"13817","NW_017739581.1:413695|414682",NA,"2.000",NA,NA
"13818","NW_017739581.1:413943|414682",NA,"3.000",NA,NA
"13819","NW_017739581.1:416479|417165",NA,"1.000",NA,NA
"13820","NW_017739581.1:416574|417165",NA,NA,NA,"2.000"
"13821","NW_017739581.1:416780|417681","1.000",NA,NA,NA
"13822","NW_017739582.1:142548|142793",NA,"2.000",NA,NA
"13823","NW_017739582.1:197840|206321","2.000","5.000",NA,NA
"13824","NW_017739582.1:197840|212449","2.000","7.000",NA,NA
"13825","NW_017739582.1:210919|212449",NA,"1.000","7.000","2.000"
"13826","NW_017739582.1:360732|382581",NA,NA,"11.000",NA
"13827","NW_017739582.1:369344|373289",NA,"1.000",NA,NA
"13828","NW_017739582.1:413280|414139",NA,NA,NA,"3.000"
"13829","NW_017739582.1:62633|73650","6.000","11.000","9.000","1.000"
"13830","NW_017739583.1:24461|63435","3.000",NA,NA,NA
"13831","NW_017739583.1:288349|299332",NA,"3.000","2.000",NA
"13832","NW_017739583.1:288349|337306","2.000",NA,NA,NA
"13833","NW_017739583.1:299140|337306",NA,"1.000","2.000",NA
"13834","NW_017739583.1:44208|63435","1.000",NA,NA,NA
"13835","NW_017739583.1:5306|7961",NA,"2.000",NA,NA
"13836","NW_017739583.1:61289|66938",NA,"6.000",NA,NA
"13837","NW_017739585.1:1652096|1655537",NA,"1.000","1.000",NA
"13838","NW_017739585.1:1657098|1659454",NA,"5.000",NA,NA
"13839","NW_017739585.1:1657098|1686855","1.000",NA,NA,NA
"13840","NW_017739585.1:1671361|1691828",NA,NA,NA,"3.000"
"13841","NW_017739585.1:1688794|1691828",NA,"1.000",NA,NA
"13842","NW_017739585.1:765161|767447",NA,"1.000",NA,NA
"13843","NW_017739587.1:168249|173149","5.000","1.000",NA,NA
"13844","NW_017739587.1:168249|197453",NA,"3.000",NA,NA
"13845","NW_017739588.1:61316|64288",NA,NA,NA,"1.000"
"13846","NW_017739588.1:64253|65688",NA,"3.000",NA,NA
"13847","NW_017739588.1:69626|87152","1.000",NA,NA,NA
"13848","NW_017739588.1:75109|87152",NA,"1.000",NA,NA
"13849","NW_017739589.1:276313|276824","1.000",NA,NA,NA
"13850","NW_017739589.1:380405|380621",NA,"3.000",NA,NA
"13851","NW_017739589.1:414277|414442",NA,"1.000",NA,NA
"13852","NW_017739589.1:495799|550628",NA,"1.000",NA,NA
"13853","NW_017739589.1:505054|625885",NA,"7.000",NA,NA
"13854","NW_017739589.1:625251|703704","3.000",NA,NA,"2.000"
"13855","NW_017739589.1:64749|68667",NA,"1.000",NA,NA
"13856","NW_017739589.1:668133|668866",NA,"9.000",NA,NA
"13857","NW_017739589.1:700158|743343",NA,"1.000",NA,NA
"13858","NW_017739590.1:128999|140393",NA,NA,"2.000",NA
"13859","NW_017739590.1:133718|134441","26.000","15.000","9.000","5.000"
"13860","NW_017739590.1:138464|139973","2.000",NA,NA,NA
"13861","NW_017739590.1:276564|276935",NA,"1.000",NA,NA
"13862","NW_017739590.1:368043|373716",NA,NA,"1.000",NA
"13863","NW_017739590.1:371909|373716",NA,NA,"3.000","1.000"
"13864","NW_017739590.1:371909|378171",NA,"1.000",NA,NA
"13865","NW_017739590.1:411537|414648","3.000","15.000",NA,NA
"13866","NW_017739590.1:565655|567619",NA,"1.000",NA,NA
"13867","NW_017739590.1:565655|573268","2.000",NA,NA,NA
"13868","NW_017739590.1:565655|575500","9.000",NA,NA,NA
"13869","NW_017739590.1:623184|623698","1.000",NA,NA,NA
"13870","NW_017739590.1:627844|628897","3.000",NA,NA,NA
"13871","NW_017739590.1:638160|654620",NA,"1.000",NA,NA
"13872","NW_017739590.1:643511|654620",NA,NA,NA,"5.000"
"13873","NW_017739590.1:643541|653691","1.000",NA,NA,NA
"13874","NW_017739590.1:653631|659775","1.000",NA,NA,NA
"13875","NW_017739590.1:727883|733245",NA,"2.000",NA,NA
"13876","NW_017739590.1:728|3514",NA,NA,NA,"6.000"
"13877","NW_017739590.1:728|3711",NA,NA,"10.000",NA
"13878","NW_017739591.1:124821|129074",NA,"1.000",NA,NA
"13879","NW_017739591.1:203201|203990",NA,"2.000",NA,NA
"13880","NW_017739591.1:312431|319006",NA,"4.000","1.000",NA
"13881","NW_017739591.1:363351|364564","1.000","2.000",NA,NA
"13882","NW_017739591.1:76501|77179","1.000","1.000",NA,NA
"13883","NW_017739591.1:76822|76997",NA,"3.000",NA,"2.000"
"13884","NW_017739591.1:76822|77179","1.000","5.000",NA,NA
"13885","NW_017739592.1:207281|240738","1.000",NA,NA,NA
"13886","NW_017739592.1:212817|229918","1.000",NA,NA,NA
"13887","NW_017739592.1:229811|238139",NA,"2.000",NA,NA
"13888","NW_017739593.1:120120|120604",NA,"1.000",NA,NA
"13889","NW_017739593.1:187350|189005","6.000","7.000",NA,"1.000"
"13890","NW_017739593.1:199244|237635",NA,NA,NA,"1.000"
"13891","NW_017739593.1:272068|280930","2.000",NA,NA,NA
"13892","NW_017739593.1:341616|356165","2.000","6.000","7.000","12.000"
"13893","NW_017739593.1:423887|430037","5.000",NA,"4.000",NA
"13894","NW_017739593.1:513639|523894",NA,"1.000",NA,NA
"13895","NW_017739593.1:589015|599953","3.000",NA,NA,NA
"13896","NW_017739593.1:774072|784261","1.000","3.000",NA,NA
"13897","NW_017739593.1:796474|803748",NA,NA,"3.000",NA
"13898","NW_017739594.1:108163|112585",NA,NA,NA,"2.000"
"13899","NW_017739594.1:172405|182518","1.000",NA,NA,NA
"13900","NW_017739594.1:172405|189446",NA,"1.000",NA,NA
"13901","NW_017739594.1:290669|294204",NA,NA,NA,"2.000"
"13902","NW_017739594.1:351427|354577",NA,NA,NA,"3.000"
"13903","NW_017739594.1:361182|361327","2.000",NA,NA,NA
"13904","NW_017739594.1:78951|84259","1.000",NA,NA,NA
"13905","NW_017739595.1:1088992|1115336","2.000",NA,NA,NA
"13906","NW_017739595.1:1146630|1150144",NA,NA,NA,"1.000"
"13907","NW_017739595.1:169509|251093","1.000",NA,NA,NA
"13908","NW_017739595.1:250949|251093",NA,NA,"2.000",NA
"13909","NW_017739595.1:250949|251625",NA,"2.000",NA,NA
"13910","NW_017739595.1:250949|404561","1.000",NA,NA,NA
"13911","NW_017739595.1:343919|357668",NA,NA,NA,"3.000"
"13912","NW_017739595.1:389298|394052",NA,"3.000",NA,NA
"13913","NW_017739595.1:389607|394052",NA,NA,NA,"4.000"
"13914","NW_017739595.1:389607|404561","1.000","3.000","8.000","5.000"
"13915","NW_017739595.1:391978|394052","4.000",NA,NA,NA
"13916","NW_017739595.1:391978|404561",NA,"2.000",NA,NA
"13917","NW_017739595.1:454962|460596","1.000",NA,NA,NA
"13918","NW_017739595.1:639816|643882",NA,NA,"1.000",NA
"13919","NW_017739595.1:643276|643882","2.000","2.000",NA,NA
"13920","NW_017739595.1:694869|712923","1.000",NA,NA,NA
"13921","NW_017739595.1:807517|816309",NA,"3.000",NA,NA
"13922","NW_017739595.1:816099|844531",NA,"1.000",NA,NA
"13923","NW_017739596.1:128040|132813","1.000","3.000","3.000",NA
"13924","NW_017739596.1:128988|132813","1.000","3.000",NA,NA
"13925","NW_017739596.1:132512|132764","1.000",NA,NA,NA
"13926","NW_017739596.1:177780|196928",NA,NA,NA,"1.000"
"13927","NW_017739596.1:181264|196928",NA,NA,NA,"1.000"
"13928","NW_017739596.1:392586|424266",NA,NA,NA,"1.000"
"13929","NW_017739596.1:48732|132813","1.000",NA,NA,NA
"13930","NW_017739596.1:70937|132813",NA,"1.000",NA,NA
"13931","NW_017739596.1:70937|83698","11.000","9.000","8.000","7.000"
"13932","NW_017739598.1:115510|150027",NA,"1.000",NA,NA
"13933","NW_017739598.1:144071|150515",NA,NA,"2.000",NA
"13934","NW_017739598.1:144168|150511",NA,"3.000",NA,"2.000"
"13935","NW_017739598.1:315434|320627",NA,"1.000",NA,NA
"13936","NW_017739598.1:52995|64796",NA,"1.000",NA,NA
"13937","NW_017739598.1:52995|72644","2.000",NA,NA,NA
"13938","NW_017739600.1:1022228|1023720",NA,NA,NA,"1.000"
"13939","NW_017739600.1:209879|212549",NA,"1.000",NA,NA
"13940","NW_017739600.1:361009|362294","1.000",NA,NA,NA
"13941","NW_017739600.1:379067|383124","8.000","18.000","18.000","5.000"
"13942","NW_017739600.1:405026|411685",NA,"1.000",NA,NA
"13943","NW_017739600.1:456033|456447","3.000",NA,NA,NA
"13944","NW_017739600.1:563567|564394",NA,NA,"1.000",NA
"13945","NW_017739600.1:563591|564394",NA,"7.000","1.000",NA
"13946","NW_017739600.1:567241|568761","1.000",NA,NA,"4.000"
"13947","NW_017739600.1:760697|763636",NA,NA,"2.000",NA
"13948","NW_017739600.1:766589|766817",NA,"1.000",NA,NA
"13949","NW_017739600.1:773939|774935","4.000",NA,NA,NA
"13950","NW_017739600.1:821759|827208",NA,"1.000",NA,NA
"13951","NW_017739600.1:824841|825587",NA,NA,NA,"2.000"
"13952","NW_017739600.1:82566|85318",NA,"1.000",NA,NA
"13953","NW_017739600.1:82566|88036",NA,"3.000",NA,NA
"13954","NW_017739600.1:82566|88062","29.000","37.000","14.000","18.000"
"13955","NW_017739600.1:874058|876541","1.000",NA,"1.000","2.000"
"13956","NW_017739600.1:877444|877800","1.000","1.000",NA,NA
"13957","NW_017739600.1:995880|1002239","1.000",NA,"3.000",NA
"13958","NW_017739600.1:995880|1014231","3.000","2.000",NA,NA
